RB_ID,KO_Name,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
120885,Kurt Faltlhauser,,,Dr.,,,CDU/CSU,
120887,Peter Struck,,,Dr.,,,SPD,
120889,Wolfgang   Stetten,,,Dr.,von,Freiherr,CDU/CSU,
120890,Ulrich Briefs,,,Dr.,,,DIE LINKE.,
120891,Ludwig Eich,,,,,,SPD,
120892,Peter Struck,,,Dr.,,,SPD,
120900,Kurt Faltlhauser,,,Dr.,,,CDU/CSU,
120914,Detlev  Larcher,,,,von,,SPD,
120915,Ingrid Matthäus-Maier,,,,,,SPD,
120916,Michael Glos,,,,,,CDU/CSU,
120917,Gunnar Uldall,,,,,,CDU/CSU,
120918,Ingrid Matthäus-Maier,,,,,,SPD,
120919,Gunnar Uldall,,,,,,CDU/CSU,
120921,Kurt Faltlhauser,,,Dr.,,,CDU/CSU,
120924,Otto Reschke,,,,,,SPD,
120926,Otto Reschke,,,,,,SPD,
120927,Ludwig Eich,,,,,,SPD,
120928,Gunnar Uldall,,,,,,CDU/CSU,
120929,Gerhard O. Pfeffermann,,,,,,CDU/CSU,
120931,Gerhard O. Pfeffermann,,,,,,CDU/CSU,
120934,Gunnar Uldall,,,,,,CDU/CSU,
120938,Detlev  Larcher,,,,von,,SPD,
120939,Detlev  Larcher,,,,von,,SPD,
120940,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
120942,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
120943,Ingrid Matthäus-Maier,,,,,,SPD,
120945,Gunnar Uldall,,,,,,CDU/CSU,
120946,Gerlin Hämmerle,,,,de,,SPD,
120948,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
120950,Detlev  Larcher,,,,von,,SPD,
120981,Gerhard O. Pfeffermann,,,,,,CDU/CSU,
120986,Klaus Kirschner,,,,,,SPD,
120993,Josef Vosen,,,,,,SPD,
121005,Siegmar Mosdorf,,,,,,SPD,
121012,Ilse Janz,,,,,,SPD,
121018,Ilse Janz,,,,,,SPD,
121026,Ingomar Hauchler,,,Dr.,,,SPD,
121037,Ingrid Roitzsch,,,,,,CDU/CSU,Quickborn
121044,Margret Funke-Schmitt-Rink,,,Dr.,,,FDP,
121046,Dirk Hansen,,,,,,FDP,
121052,Dirk Hansen,,,,,,FDP,
121053,Dirk Hansen,,,,,,FDP,
121053,Zuruf  CDU/CSU,,,,von der,,CDU/CSU,
121056,Karlheinz Guttmacher,,,Dr.,,,FDP,
121058,Eckhard Kuhlwein,,,,,,SPD,
121060,Günter Rixe,,,,,,SPD,
121063,Gerhard Reddemann,,,,,,CDU/CSU,
121065,Ulrich Briefs,,,Dr.,,,DIE LINKE.,
121070,Andrea Lederer,,,,,,DIE LINKE.,
121071,Johannes Gerster,,,,,,CDU/CSU,Mainz
121072,Johannes Gerster,,,,,,CDU/CSU,Mainz
121074,Franz Müntefering,,,,,,SPD,
121075,Willfried Penner,,,Dr.,,,SPD,
121077,Dieter Wiefelspütz,,,,,,SPD,
121078,Johannes Gerster,,,,,,CDU/CSU,Mainz
121084,Willfried Penner,,,Dr.,,,SPD,
121086,Johannes Gerster,,,,,,CDU/CSU,Mainz
121087,Johannes Gerster,,,,,,CDU/CSU,Mainz
121089,Willfried Penner,,,Dr.,,,SPD,
121090,Willfried Penner,,,Dr.,,,SPD,
121091,Johannes Gerster,,,,,,CDU/CSU,Mainz
121093,Ulrich Briefs,,,Dr.,,,DIE LINKE.,
121094,Ulrich Briefs,,,Dr.,,,DIE LINKE.,
121095,Ulrich Briefs,,,Dr.,,,DIE LINKE.,
121098,Willfried Penner,,,Dr.,,,SPD,
121100,Gerlin Hämmerle,,,,de,,SPD,
121103,Willfried Penner,,,Dr.,,,SPD,
121107,Ingrid Roitzsch,,,,,,CDU/CSU,Quickborn
121114,Otto Schily,,,,,,SPD,
121128,Rudolf Dreßler,,,,,,SPD,
121138,Gerd Andres,,,,,,SPD,
121139,Detlev  Larcher,,,,von,,SPD,
121140,Gerd Andres,,,,,,SPD,
121148,Gerd Andres,,,,,,SPD,
121149,Gerd Andres,,,,,,SPD,
121150,Burkhard Hirsch,,,Dr.,,,FDP,
121154,Detlev  Larcher,,,,von,,SPD,
121154,Otto Schily,,,,,,SPD,
121156,Heidemarie Wieczorek-Zeul,,,,,,SPD,
121158,Heidemarie Wieczorek-Zeul,,,,,,SPD,
121159,Gerd Andres,,,,,,SPD,
121160,Gerd Andres,,,,,,SPD,
121161,Burkhard Hirsch,,,Dr.,,,FDP,
121162,Heidemarie Wieczorek-Zeul,,,,,,SPD,
121163,Peter Kittelmann,,,,,,CDU/CSU,
121165,Peter Kittelmann,,,,,,CDU/CSU,
121167,Otto Schily,,,,,,SPD,
121171,Otto Schily,,,,,,SPD,
121172,Andreas Schockenhoff,,,Dr.,,,CDU/CSU,
121176,Wolfgang Lüder,,,,,,FDP,
121178,Peter Kittelmann,,,,,,CDU/CSU,
121181,Otto Schily,,,,,,SPD,
121185,Heidemarie Wieczorek-Zeul,,,,,,SPD,
121206,Margret Funke-Schmitt-Rink,,,Dr.,,,FDP,
121209,Doris Odendahl,,,,,,SPD,
121210,Engelbert Nelle,,,,,,CDU/CSU,
121214,Eckart Kuhlwein,,,,,,SPD,
121215,Engelbert Nelle,,,,,,CDU/CSU,
121216,Doris Odendahl,,,,,,SPD,
121217,Dirk Hansen,,,,,,FDP,
121218,Günter Rixe,,,,,,SPD,
121220,Günter Rixe,,,,,,SPD,
121221,Doris Odendahl,,,,,,SPD,
121225,Otto Schily,,,,,,SPD,
121226,Sabine Leutheusser-Schnarrenberger,,,,,,FDP,
121229,Konrad Weiß,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
121232,Wolfgang Mischnick,,,,,,FDP,
121233,Wilhelm Schmidt,,,,,,SPD,Salzgitter
121236,Norbert Geis,,,,,,CDU/CSU,
121237,Reinhard Göhner,,,Dr.,,,CDU/CSU,
121239,Norbert Geis,,,,,,CDU/CSU,
121241,Norbert Geis,,,,,,CDU/CSU,
121243,Norbert Geis,,,,,,CDU/CSU,
121245,Detlef Kleinert,,,,,,FDP,Hannover
121247,Detlef Kleinert,,,,,,FDP,Hannover
121249,Norbert Geis,,,,,,CDU/CSU,
121250,Norbert Geis,,,,,,CDU/CSU,
121251,Norbert Geis,,,,,,CDU/CSU,
121256,Jürgen Meyer,,,Dr.,,,SPD,Ulm
121258,Wolf-Michael Catenhusen,,,,,,SPD,
121259,Wolf-Michael Catenhusen,,,,,,SPD,
121260,Siegfried Hornung,,,,,,CDU/CSU,
121261,Jürgen Timm,,,,,,FDP,
121262,Edelgard Bulmahn,,,,,,SPD,
121264,Wolf-Michael	Catenhusen	[SPD],,,,,,SPD,
121265,Wolf-Michael Catenhusen,,,,,,SPD,
121266,Wolf-Michael Catenhusen,,,,,,SPD,
121269,Karl-Hans Laermann,,,Dr.-Ing.,,,FDP,
121271,Edelgard Bulmahn,,,,,,SPD,
121272,Achim Großmann,,,,,,SPD,
121272,Zuruf  CDU/CSU,,,,von der,,CDU/CSU,
121275,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
121276,Achim Großmann,,,,,,SPD,
121281,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
121282,Walter Hitschler,,,Dr.,,,FDP,
121284,Werner Hoyer,,,Dr.,,,FDP,
121285,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
121287,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
121288,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
121291,Peter Struck,,,Dr.,,,SPD,
121294,Dieter Heistermann,,,,,,SPD,
121295,Dieter Heistermann,,,,,,SPD,
121296,Hans-Werner Müller,,,,,,CDU/CSU,Wadern
121297,Walter Kolbow,,,,,,SPD,
121298,Günter Friedrich Nolting,,,,,,FDP,
121299,Hans-Werner Müller,,,,,,CDU/CSU,Wadern
121301,Walter Kolbow,,,,,,SPD,
121302,Walter Kolbow,,,,,,SPD,
121303,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
121304,Bernd Wilz,,,,,,CDU/CSU,
121305,Ernst Hinsken,,,,,,CDU/CSU,
121307,Walter Kolbow,,,,,,SPD,
121308,Karl Lamers,,,,,,CDU/CSU,
121310,Heinrich Lummer,,,,,,CDU/CSU,
121311,Ulrich Irmer,,,,,,FDP,
121316,Wolfgang Schulhoff,,,,,,CDU/CSU,
121317,Manfred Richter,,,,,,FDP,Bremerhaven
121318,Manfred Richter,,,,,,FDP,Bremerhaven
121319,Siegfried Vergin,,,,,,SPD,
121323,Manfred Richter,,,,,,FDP,Bremerhaven
121329,Barbara Höll,,,Dr.,,,DIE LINKE.,
121331,Friedrich Bohl,,,,,,CDU/CSU,
121338,Ingrid Matthäus-Maier,,,,,,SPD,
121339,Ingrid Matthäus-Maier,,,,,,SPD,
121340,Peter Conradi,,,,,,SPD,
121341,Klaus-Dieter Uelhoff,,,Dr.,,,CDU/CSU,
121343,Alfred Dregger,,,Dr.,,,CDU/CSU,
121345,Ingrid Matthäus-Maier,,,,,,SPD,
121347,Karl-Heinz Hornhues,,,Dr.,,,CDU/CSU,
121349,Michael Glos,,,,,,CDU/CSU,
121351,Detlev  Larcher,,,,von,,SPD,
121353,Ina Albowitz,,,,,,FDP,
121354,Michael Glos,,,,,,CDU/CSU,
121356,Alfred Dregger,,,Dr.,,,CDU/CSU,
121357,Wolfgang Schäuble,,,Dr.,,,CDU/CSU,
121358,Michael Glos,,,,,,CDU/CSU,
121360,Detlev  Larcher,,,,von,,SPD,
121361,Jochen Borchert,,,,,,CDU/CSU,
121362,Hans H. Gattermann,,,,,,FDP,
121363,Horst Jungmann,,,,,,SPD,Wittmoldt
121364,Jochen Borchert,,,,,,CDU/CSU,
121365,Rudi Walther,,,,,,SPD,Zierenberg
121366,Helmut Esters,,,,,,SPD,
121368,Peter Struck,,,Dr.,,,SPD,
121369,Peter Struck,,,Dr.,,,SPD,
121370,Birgit Homburger,,,,,,FDP,Homburg
121372,Horst Jungmann,,,,,,SPD,Wittmoldt
121373,Siegfried Scheffler,,,,,,SPD,
121374,Carl-Ludwig Thiele,,,,,,FDP,
121376,Ernst Waltemathe,,,,,,SPD,
121378,Dietmar Kansy,,,Dr.-Ing.,,,CDU/CSU,
121382,Ernst Waltemathe,,,,,,SPD,
121382,Heiterkeit,,,,,,,
121393,Ernst Waltemathe,,,,,,SPD,
121395,Helmut Esters,,,,,,SPD,
121396,Nils Diederich,,,Dr.,,,SPD,Berlin
121397,Achim Großmann,,,,,,SPD,
121398,Karl-Heinz Hornhues,,,Dr.,,,CDU/CSU,
121408,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
121409,Peter Struck,,,Dr.,,,SPD,
121417,Otto Schily,,,,,,SPD,
121419,Michael  Schmu,,,,von,,CDU/CSU,
121423,Theodor Waigel,,,Dr.,,,CDU/CSU,
121429,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
121430,Volker Rühe,,,,,,CDU/CSU,
121432,Harald B. Schäfer,,,,,,SPD,Offenburg
121434,Detlev  Larcher,,,,von,,SPD,
121435,Wolfgang Bötsch,,,Dr.,,,CDU/CSU,
121438,Dietrich Austermann,,,,,,CDU/CSU,
121444,Ingrid Roitzsch,,,,,,CDU/CSU,Quickborn
121445,Otto  Lambsdorff,,,Dr.,,Graf,FDP,
121446,Reinhard Meyer  Bentrup,,,Dr.,zu,,CDU/CSU,
121447,Otto  Lambsdorff,,,Dr.,,Graf,FDP,
121449,Otto  Lambsdorff,,,Dr.,,Graf,FDP,
121450,Zurufe  SPD,,,,von der,,SPD,
121450,Norbert Gansel,,,,,,SPD,
121450,Peter Conradi,,,,,,SPD,
121451,Wolfgang Bötsch,,,Dr.,,,CDU/CSU,
121452,Peter Struck,,,Dr.,,,SPD,
121453,Rudi Walther,,,,,,SPD,Zierenberg
121454,Ernst Kastning,,,,,,SPD,
121455,Ingrid Matthäus-Maier,,,,,,SPD,
121456,Willfried Penner,,,Dr.,,,SPD,
121459,Gerhard O. Pfeffermann,,,,,,CDU/CSU,
121460,Rudi Walther,,,,,,SPD,
121462,Norbert Gansel,,,,,,SPD,
121466,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
121468,Freimut Duve,,,,,,SPD,
121471,Norbert Gansel,,,,,,SPD,
121472,Norbert Gansel,,,,,,SPD,
121474,Norbert Gansel,,,,,,SPD,
121476,Friedrich Vogel,,,,,,CDU/CSU,Ennepetal
121477,Volker Rühe,,,,,,CDU/CSU,
121478,Ernst Waltemathe,,,,,,SPD,
121479,Friedrich Vogel,,,,,,CDU/CSU,Ennepetal
121480,Günther Friedrich Nolting,,,,,,FDP,
121482,Jochen Feilcke,,,,,,CDU/CSU,
121484,Walter Kolbow,,,,,,SPD,
121485,Horst Jungmann,,,,,,SPD,Wittmoldt
121487,Erwin Horn,,,,,,SPD,
121488,Helmut Esters,,,,,,SPD,
121490,Horst Niggemeier,,,,,,SPD,
121491,Horst Jungmann,,,,,,SPD,Wittmoldt
121492,Fritz Wittmann,,,Dr.,,,CDU/CSU,
121493,Fritz Wittmann,,,Dr.,,,CDU/CSU,
121494,Katrin Fuchs,,,,,,SPD,Verl
121495,Wolfgang Roth,,,,,,SPD,
121496,Carl-Ludwig Thiele,,,,,,FDP,
121497,Norbert Gansel,,,,,,SPD,
121498,Norbert Gansel,,,,,,SPD,
121501,Horst Jungmann,,,,,,SPD,Wittmoldt
121504,Horst Jungmann,,,,,,SPD,Wittmoldt
121505,Walter Kolbow,,,,,,SPD,
121506,Günther Friedrich Nolting,,,,,,FDP,
121507,Walter Kolbow,,,,,,SPD,
121511,Katrin Fuchs,,,,,,SPD,Verl
121512,Katrin Fuchs,,,,,,SPD,Verl
121513,Walter Kolbow,,,,,,SPD,
121518,Paul Hoffacker,,,Dr.,,,CDU/CSU,Hof
121523,Jochen Feilcke,,,,,,CDU/CSU,
121524,Jochen Feilcke,,,,,,CDU/CSU,
121525,Peter Struck,,,Dr.,,,SPD,
121527,Ingomar Hauchler,,,Dr.,,,SPD,
121539,Horst Jungmann,,,,,,SPD,Wittmoldt
121540,Nils Diederich,,,Dr.,,,SPD,Berlin
121543,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
121544,Josef Vosen,,,,,,SPD,
121544,Edelgard Bulmahn,,,,,,SPD,
121547,Wolf-Michael Catenhusen,,,,,,SPD,
121548,Wolf-Michael Catenhusen,,,,,,SPD,
121550,Josef Vosen,,,,,,SPD,
121557,Dieter Wiefelspütz,,,,,,SPD,
121561,Nils Diederich,,,Dr.,,,SPD,Berlin
121568,Josef Vosen,,,,,,SPD,
121573,Franz Möller,,,Dr.,,,CDU/CSU,
121574,Hermann Bachmaier,,,,,,SPD,
121576,Dieter Wiefelspütz,,,,,,SPD,
121577,Norbert Geis,,,,,,CDU/CSU,
121578,Franz Möller,,,Dr.,,,CDU/CSU,
121580,Wolfgang Bötsch,,,Dr.,,,CDU/CSU,
121582,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
121583,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
121587,Franz Möller,,,Dr.,,,CDU/CSU,
121591,Gerlin Hämmerle,,,,de,,SPD,
121593,Johannes Gerster,,,,,,CDU/CSU,Mainz
121595,Jochen Borchert,,,,,,CDU/CSU,
121596,Ina Albowitz,,,,,,FDP,
121597,Dieter Wiefelspütz,,,,,,SPD,
121598,Dieter Wiefelspütz,,,,,,SPD,
121600,Klaus-Dieter Uelhoff,,,Dr.,,,CDU/CSU,
121602,Uta Würfel,,,,,,FDP,
121608,Johannes Gerster,,,,,,CDU/CSU,Mainz
121609,Johannes Gerster,,,,,,CDU/CSU,Mainz
121610,Johannes Gerster,,,,,,CDU/CSU,Mainz
121613,Johannes Gerster,,,,,,CDU/CSU,Mainz
121616,Carl-Ludwig Thiele,,,,,,FDP,
121617,Johannes Gerster,,,,,,CDU/CSU,Mainz
121619,Kurt J. Rossmanith,,,,,,CDU/CSU,
121620,Kurt J. Rossmanith,,,,,,CDU/CSU,
121621,Kurt J. Rossmanith,,,,,,CDU/CSU,
121623,Josef Grünbeck,,,,,,FDP,
121623,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
121624,Helmut Wieczorek,,,,,,SPD,Duisburg
121625,Josef Grünbeck,,,,,,FDP,
121630,Wolfgang Roth,,,,,,SPD,
121633,Helmut Wieczorek,,,,,,SPD,Duisburg
121635,Jochen Borchert,,,,,,CDU/CSU,
121638,Matthias Wissmann,,,,,,CDU/CSU,
121642,Ernst Hinsken,,,,,,CDU/CSU,
121644,Helmut Wieczorek,,,,,,SPD,Duisburg
121646,Michael Glos,,,,,,CDU/CSU,
121654,Wolfgang Roth,,,,,,SPD,
121656,Wolfgang Roth,,,,,,SPD,
121656,Michael Glos,,,,,,CDU/CSU,
121657,Wolfgang Roth,,,,,,SPD,
121658,Otto  Lambsdorff,,,Dr.,,Graf,FDP,
121660,Ernst Hinsken,,,,,,CDU/CSU,
121661,Ernst Hinsken,,,,,,CDU/CSU,
121666,Wolfgang Roth,,,,,,SPD,
121667,Arne Börnsen,,,,,,SPD,Ritterhude
121668,Franz Müntefering,,,,,,SPD,
121669,Franz Müntefering,,,,,,SPD,
121671,Arne Börnsen,,,,,,SPD,Ritterhude
121676,Klaus Rose,,,Dr.,,,CDU/CSU,
121683,Georg Gallus,,,,,,FDP,
121685,Helmut Wieczorek,,,,,,SPD,Duisburg
121686,Jochen Borchert,,,,,,CDU/CSU,
121689,Klaus Rose,,,Dr.,,,CDU/CSU,
121690,Rudi Walther,,,,,,SPD,Zierenberg
121692,Jochen Borchert,,,,,,CDU/CSU,
121694,Rudolf Müller,,,,,,SPD,Schweinfurt
121696,Rudi Walther,,,,,,SPD,Zierenberg
121697,Helmut Wieczorek,,,,,,SPD,Duisburg
121698,Hans-Joachim Fuchtel,,,,,,CDU/CSU,
121699,Uta Titze,,,,,,SPD,
121700,Arnulf Kriedner,,,,,,CDU/CSU,
121701,Adolf Roth,,,,,,CDU/CSU,Gießen
121702,Julius Louven,,,,,,CDU/CSU,
121703,Christina Schenk,,,,,,BÜNDNIS 90/DIE GRÜNEN,
121706,Julius Louven,,,,,,CDU/CSU,
121708,Heribert Scharrenbroich,,,,,,CDU/CSU,
121710,Manfred Reimann,,,,,,SPD,
121712,Karl Diller,,,,,,SPD,
121713,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
121714,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
121715,Horst Jungmann,,,,,,SPD,Wittmoldt
121717,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
121719,Ute Titze,,,,,,SPD,
121724,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
121728,Maria Michalk,,,,,,CDU/CSU,
121729,Uta Titze,,,,,,SPD,
121733,Hans-Jochen Vogel,,,Dr.,,,SPD,
121734,Hans-Jochen Vogel,,,Dr.,,,SPD,
121737,Hans-Jochen Vogel,,,Dr.,,,SPD,
121739,Paul Laufs,,,Dr.,,,CDU/CSU,
121741,Konstanze Wegner,,,Dr.,,,SPD,Konstanz
121743,Ingrid Roitzsch,,,,,,CDU/CSU,Quickborn
121745,Hans-Jochen Vogel,,,Dr.,,,SPD,
121749,Hans-Jochen Vogel,,,Dr.,,,SPD,
121754,Hans-Jochen Vogel,,,Dr.,,,SPD,
121756,Hans-Jochen Vogel,,,Dr.,,,SPD,
121757,Gerlin Hämmerle,,,,de,,SPD,
121759,Hans-Jochen Vogel,,,Dr.,,,SPD,
121761,Hans-Jochen Vogel,,,Dr.,,,SPD,
121763,Norbert Geis,,,,,,CDU/CSU,
121765,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
121767,Oh-Rufe bei der SPD,,,,,,SPD,
121767,Ingrid MatthäusMaier,,,,,,SPD,
121774,Nils Diederich,,,Dr.,,,SPD,Berlin
121775,Adolf Roth,,,,,,CDU/CSU,Gießen
121776,Ingrid Roitzsch,,,,,,CDU/CSU,Quickborn
121777,Nils Diederich,,,Dr.,,,SPD,Berlin
121784,Jochen Borchert,,,,,,CDU/CSU,
121786,Nils Diederich,,,Dr.,,,SPD,Berlin
121788,Horst Jungmann,,,,,,SPD,Wittmoldt
121791,Beifall des   Fritz Schumann,,,Dr.,,,DIE LINKE.,Kroppenstedt
121791,Wolfgang Bötsch,,,Dr.,,,CDU/CSU,
121791,Horst Jungmann,,,,,,SPD,Wittmoldt
121793,Anke Fuchs,,,,,,SPD,Köln
121795,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
121796,Konrad Gilges,,,,,,SPD,
121797,Horst Jungmann,,,,,,SPD,Wittmoldt
121799,Ingrid Matthäus-Maier,,,,,,SPD,
121803,Klaus Rose,,,Dr.,,,CDU/CSU,
121805,Gerd Poppe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
121806,Ingrid Matthäus-Maier,,,,,,SPD,
121807,Anke Fuchs,,,,,,SPD,Köln
121808,Wolfgang Bötsch,,,Dr.,,,CDU/CSU,
121810,Anke Fuchs,,,,,,SPD,Köln
121811,Anke Fuchs,,,,,,SPD,Köln
121812,Rudi Walther,,,,,,SPD,Zierenberg
121813,Anke Fuchs,,,,,,SPD,
121817,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
121818,Anke Fuchs,,,,,,SPD,Köln
121832,Dieter Wiefelspütz,,,,,,SPD,
121838,Hans Wallow,,,,,,SPD,
121863,Wolfgang Meckelburg,,,,,,CDU/CSU,
121869,Wolfgang Roth,,,,,,SPD,
121874,Wolfgang Roth,,,,,,SPD,
121877,Wolfgang Roth,,,,,,SPD,
121879,Ortwin Lowack,,,,,,,
121914,Rudolf Bindig,,,,,,SPD,
121938,Wolfgang Roth,,,,,,SPD,
121941,Wolfgang Roth,,,,,,SPD,
121945,Dietmar Schütz,,,,,,SPD,
121946,Dietmar Schütz,,,,,,SPD,
121948,Matthias Wissmann,,,,,,CDU/CSU,
121951,Wolfgang Roth,,,,,,SPD,
121952,Dietmar Schütz,,,,,,SPD,
121953,Detlev  Larcher,,,,von,,SPD,
121954,Ernst Hinsken,,,,,,CDU/CSU,
121956,Detlev  Larcher,,,,von,,SPD,
121960,Ernst Hinsken,,,,,,CDU/CSU,
121961,Dietmar Schütz,,,,,,SPD,
121964,Norbert Geis,,,,,,CDU/CSU,
121965,Hartmut Büttner,,,,,,CDU/CSU,Schönebeck
121966,Hartmut Büttner,,,,,,CDU/CSU,Schönebeck
121967,Detlev  Larcher,,,,von,,SPD,
121968,Hans  With,,,Dr.,de,,SPD,
121970,Norbert Geis,,,,,,CDU/CSU,
121972,Wolfgang Ullmann,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
121976,Clemens Schwalbe,,,,,,CDU/CSU,
121978,Norbert Geis,,,,,,CDU/CSU,
121980,Uta Würfel,,,,,,FDP,
121982,Walter Link,,,,,,CDU/CSU,Diepholz
121983,Margot  Renesse,,,,von,,SPD,
121986,Norbert Eimer,,,,,,FDP,Fürth
121988,Wolfgang Ullmann,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
121993,Wolfgang Ullmann,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
121995,Hermann Schwörer,,,Dr.,,,CDU/CSU,
122000,Wolfgang Bötsch,,,Dr.,,,CDU/CSU,
122001,Hans Martin Bury,,,,,,SPD,
122005,Hans Martin Bury,,,,,,SPD,
122010,Otto Schily,,,,,,SPD,
122013,Ortwin Lowack,,,,,,,
122015,Hans Wallow,,,,,,SPD,
122064,Klaus Harries,,,,,,CDU/CSU,
122075,Otto Schily,,,,,,SPD,
122086,Detlev  Larcher,,,,von,,SPD,
122093,Alfred Dregger,,,Dr.,,,CDU/CSU,
122094,Heidemarie Wieczorek-Zeul,,,,,,SPD,
122095,Alfred Dregger,,,Dr.,,,CDU/CSU,
122096,Renate Hellwig,,,Dr.,,,CDU/CSU,
122099,Ulrich Irmer,,,,,,FDP,
122100,Michael Glos,,,,,,CDU/CSU,
122102,Michael Glos,,,,,,CDU/CSU,
122105,Alfred Dregger,,,Dr.,,,CDU/CSU,
122110,Michael Glos,,,,,,CDU/CSU,
122111,Peter Kittelmann,,,,,,CDU/CSU,
122114,Michael Glos,,,,,,CDU/CSU,
122116,Hans-Jochen Vogel,,,Dr.,,,SPD,
122117,Michael Glos,,,,,,CDU/CSU,
122119,Norbert Wieczorek,,,Dr.,,,SPD,
122121,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
122125,Klaus Harries,,,,,,CDU/CSU,
122127,Dieter Wiefelspütz,,,,,,SPD,
122137,Susanne Kastner,,,,,,SPD,
122139,Susanne Kastner,,,,,,SPD,
122147,Christel Hanewinckel,,,,,,SPD,
122150,Dieter Wiefelspütz,,,,,,SPD,
122153,Klaus Harries,,,,,,CDU/CSU,
122155,Susanne Kastner,,,,,,SPD,
122156,Susanne Kastner,,,,,,SPD,
122157,Susanne Kastner,,,,,,SPD,
122161,Otto Schily,,,,,,SPD,
122163,Peter Conradi,,,,,,SPD,
122164,Klaus-Dieter Feige,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
122165,Peter Conradi,,,,,,SPD,
122168,Dieter Wiefelspütz,,,,,,SPD,
122169,Dieter Wiefelspütz,,,,,,SPD,
122170,Rudolf Karl Krause,,,Dr.,,,CDU/CSU,Bonese
122171,Christian Schmidt,,,,,,CDU/CSU,Fürth
122173,Hans Peter Schmitz,,,,,,CDU/CSU,Baesweiler
122175,Peter Conradi,,,,,,SPD,
122183,Peter Conradi,,,,,,SPD,
122186,Wolfgang Weng,,,Dr.,,,FDP,Gerlingen
122188,Clemens Schwalbe,,,,,,CDU/CSU,
122190,Rupert Scholz,,,Dr.,,,CDU/CSU,
122192,Peter Conradi,,,,,,SPD,
122196,Reiner Krziskewitz,,,,,,CDU/CSU,
122197,Peter Conradi,,,,,,SPD,
122199,Freimut Duve,,,,,,SPD,
122201,Dieter Wiefelspütz,,,,,,SPD,
122202,Eberhard Brecht,,,Dr.,,,SPD,
122203,Willfried Penner,,,Dr.,,,SPD,
122204,Wilfried Penner,,,Dr.,,,SPD,
122205,Freimut Duve,,,,,,SPD,
122206,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
122207,Norbert Gansel,,,,,,SPD,
122208,Detlev  Larcher,,,,von,,SPD,
122209,Rudolf Kraus,,,,,,CDU/CSU,
122210,Peter Struck,,,Dr.,,,SPD,
122211,Jürgen Rüttgers,,,Dr.,,,CDU/CSU,
122212,Freimut Duve,,,,,,SPD,
122214,Heinrich Seesing,,,,,,CDU/CSU,
122216,Heinrich Seesing,,,,,,CDU/CSU,
122217,Ulrich Briefs,,,Dr.,,,DIE LINKE.,
122218,Franz Müntefering,,,,,,SPD,
122223,Julius Louven,,,,,,CDU/CSU,
122226,Manfred Richter,,,,,,FDP,Bremerhaven
122227,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
122230,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
122232,Gerd Andres,,,,,,SPD,
122233,Gerd Andres,,,,,,SPD,
122234,Klaus Harries,,,,,,CDU/CSU,
122235,Günther Friedrich Nolting,,,,,,FDP,
122239,Walter Franz Altherr,,,Dr.,,,CDU/CSU,
122240,Manfred Richter,,,,,,FDP,Bremerhaven
122241,Klaus-Dieter Feige,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
122242,Gerd Andres,,,,,,SPD,
122244,Gerd Andres,,,,,,SPD,
122245,Ottmar Schreiner,,,,,,SPD,
122246,Ottmar Schreiner,,,,,,SPD,
122248,Julius Louven,,,,,,CDU/CSU,
122249,Ottmar Schreiner,,,,,,SPD,
122250,Manfred Richter,,,,,,FDP,Bremerhaven
122252,Ottmar Schreiner,,,,,,SPD,
