RB_ID,RB_Name,WAHLPERIODE,NR,DATUM
49,Schoettle (SPD),2,02/227,29.08.1957
50,Scharnberg (CDU),2,02/227,29.08.1957
51,Euler (FDP),2,02/227,29.08.1957
52,Schoettle (SPD),2,02/227,29.08.1957
53,Schoettle (SPD),2,02/227,29.08.1957
54,Schoettle (SPD),2,02/227,29.08.1957
55,Schoettle (SPD),2,02/227,29.08.1957
56,Euler (FDP),2,02/227,29.08.1957
57,Loritz (WAV),2,02/227,29.08.1957
58,Loritz (WAV),2,02/227,29.08.1957
59,Renner (KPD),2,02/227,29.08.1957
60,Schoettle (SPD),2,02/227,29.08.1957
61,Schoettle (SPD),2,02/227,29.08.1957
62,Kinat (SPD),2,02/227,29.08.1957
63,Renner (KPD),2,02/227,29.08.1957
64,Schoettle (SPD),2,02/227,29.08.1957
65,Gengler (CDU),2,02/227,29.08.1957
66,Schoettle (SPD),2,02/227,29.08.1957
67,Renner (KPD),2,02/227,29.08.1957
68,Scharnberg (CDU),2,02/227,29.08.1957
69,Schoettle (SPD),2,02/227,29.08.1957
70,Gengler (CDU),2,02/227,29.08.1957
71,Henßler (SPD),2,02/227,29.08.1957
72,Paul (KPD),2,02/227,29.08.1957
73,Tichi (WAV),2,02/227,29.08.1957
74,Henßler (SPD),2,02/227,29.08.1957
75,Paul (KPD),2,02/227,29.08.1957
76,Paul (KPD),2,02/227,29.08.1957
77,Paul (KPD),2,02/227,29.08.1957
78,Renner (KPD),2,02/227,29.08.1957
79,Renner (KPD),2,02/227,29.08.1957
80,Renner (KPD),2,02/227,29.08.1957
81,Strauß (CSU),2,02/227,29.08.1957
82,Zinn (SPD),2,02/227,29.08.1957
83,Zinn (SPD),2,02/227,29.08.1957
84,Euler (FDP),2,02/227,29.08.1957
85,Ollenhauer (SPD),2,02/227,29.08.1957
86,Renner (KPD),2,02/227,29.08.1957
87,Hilbert (CDU),2,02/227,29.08.1957
88,Renner (KPD),2,02/227,29.08.1957
89,Paul (KPD),2,02/227,29.08.1957
90,Loritz (WAV),2,02/227,29.08.1957
91,Kiesinger (CDU),2,02/227,29.08.1957
92,Kiesinger (CDU),2,02/227,29.08.1957
93,Farke (DP),2,02/227,29.08.1957
94,Kiesinger (CDU),2,02/227,29.08.1957
95,Renner (KPD),2,02/227,29.08.1957
96,Richter (SPD),2,02/227,29.08.1957
97,Arndgen (CDU),2,02/227,29.08.1957
98,Blank (CDU),2,02/227,29.08.1957
99,Richter (SPD),2,02/227,29.08.1957
100,Blank (CDU),2,02/227,29.08.1957
101,Karpf (CDU),2,02/227,29.08.1957
102,Paul (KPD),2,02/227,29.08.1957
103,Stierle (SPD),2,02/227,29.08.1957
104,Wirths (FDP),2,02/227,29.08.1957
105,Etzel (CDU),2,02/227,29.08.1957
106,Etzel (CDU),2,02/227,29.08.1957
107,Ollenhauer (SPD),2,02/227,29.08.1957
108,Kuntscher (CDU),2,02/227,29.08.1957
109,Reitzner (SPD),2,02/227,29.08.1957
110,Goetzendorff (WAV),2,02/227,29.08.1957
111,Renner (KPD),2,02/227,29.08.1957
112,Krause (Z),2,02/227,29.08.1957
113,Clausen (SSW),2,02/227,29.08.1957
114,Donhauser (BP),2,02/227,29.08.1957
115,Höfler (CDU),2,02/227,29.08.1957
116,Rische (KPD),2,02/227,29.08.1957
117,Rische (KPD),2,02/227,29.08.1957
118,Wehner (SPD),2,02/227,29.08.1957
119,Goetzendorff (WAV),2,02/227,29.08.1957
120,Renner (KPD),2,02/227,29.08.1957
121,Renner (KPD),2,02/227,29.08.1957
122,Renner (KPD),2,02/227,29.08.1957
123,Renner (KPD),2,02/227,29.08.1957
124,Jahn (SPD),2,02/227,29.08.1957
125,Jahn (SPD),2,02/227,29.08.1957
126,Ritzel (SPD),2,02/227,29.08.1957
127,Loritz (WAV),2,02/227,29.08.1957
128,Renner (KPD),2,02/227,29.08.1957
129,Strauss (CSU),2,02/227,29.08.1957
130,Löfflad (WAV),2,02/227,29.08.1957
131,Neuburger (CDU),2,02/227,29.08.1957
132,Renner (KPD),2,02/227,29.08.1957
133,Blank (CDU),2,02/227,29.08.1957
134,Euler (FDP),2,02/227,29.08.1957
135,Gundelach (KPD),2,02/227,29.08.1957
136,Neumann (SPD),2,02/227,29.08.1957
137,Nuding (KPD),2,02/227,29.08.1957
138,Nuding (KPD),2,02/227,29.08.1957
139,Strauß (CSU),2,02/227,29.08.1957
140,Renner (KPD),2,02/227,29.08.1957
141,Ollenhauer (SPD),2,02/227,29.08.1957
142,Renner (KPD),2,02/227,29.08.1957
143,Rische (KPD),2,02/227,29.08.1957
144,Mellies (SPD),2,02/227,29.08.1957
145,Paul (KPD),2,02/227,29.08.1957
146,Schoettle (SPD),2,02/227,29.08.1957
147,Paul (KPD),2,02/227,29.08.1957
148,Arndgen (CDU),2,02/227,29.08.1957
149,Richter (SPD),2,02/227,29.08.1957
150,Nuding (KPD),2,02/227,29.08.1957
151,Reitzner (SPD),2,02/227,29.08.1957
152,Bazille (SPD),2,02/227,29.08.1957
153,Bazille (SPD),2,02/227,29.08.1957
154,Renner (KPD),2,02/227,29.08.1957
155,Renner (KPD),2,02/227,29.08.1957
156,Ollenhauer (SPD),2,02/227,29.08.1957
157,Ollenhauer (SPD),2,02/227,29.08.1957
158,Renner (KPD),2,02/227,29.08.1957
159,Renner (KPD),2,02/227,29.08.1957
160,Renner (KPD),2,02/227,29.08.1957
161,Renner (KPD),2,02/227,29.08.1957
162,Renner (KPD),2,02/227,29.08.1957
163,Renner (KPD),2,02/227,29.08.1957
164,Renner (KPD),2,02/227,29.08.1957
165,Euler (FDP),2,02/227,29.08.1957
166,Zinn (SPD),2,02/227,29.08.1957
167,Rademacher (FDP),2,02/227,29.08.1957
168,Rische (KPD),2,02/227,29.08.1957
169,Rische (KPD),2,02/227,29.08.1957
170,Leddin (SPD),2,02/227,29.08.1957
171,Seuffert (SPD),2,02/227,29.08.1957
172,Leibbrand (KPD),2,02/227,29.08.1957
173,Goetzendorff (WAV),2,02/227,29.08.1957
174,Hilbert (CDU),2,02/227,29.08.1957
175,Renner (KPD),2,02/227,29.08.1957
176,Ollenhauer (SPD),2,02/227,29.08.1957
177,Ollenhauer (SPD),2,02/227,29.08.1957
178,Euler (FDP),2,02/227,29.08.1957
179,Zinn (SPD),2,02/227,29.08.1957
180,Renner (KPD),2,02/227,29.08.1957
181,Löbe (SPD),2,02/227,29.08.1957
182,Euler (FDP),2,02/227,29.08.1957
183,Reimann (KPD),2,02/227,29.08.1957
184,Reimann (KPD),2,02/227,29.08.1957
185,Reimann (KPD),2,02/227,29.08.1957
186,Loritz (WAV),2,02/227,29.08.1957
187,Fisch (KPD),2,02/227,29.08.1957
188,Fisch (KPD),2,02/227,29.08.1957
189,Strauss (CSU),2,02/227,29.08.1957
190,Gundelach (KPD),2,02/227,29.08.1957
191,Pannenbecker (Z),2,02/227,29.08.1957
192,Farke (DP),2,02/227,29.08.1957
193,Donhauser (BP),2,02/227,29.08.1957
194,Pannenbecker (Z),2,02/227,29.08.1957
195,Strauss (CSU),2,02/227,29.08.1957
196,Kiesinger (CDU),2,02/227,29.08.1957
197,Gockeln (CDU),2,02/227,29.08.1957
198,Loritz (WAV),2,02/227,29.08.1957
199,Fisch (KPD),2,02/227,29.08.1957
200,Fisch (KPD),2,02/227,29.08.1957
201,Fisch (KPD),2,02/227,29.08.1957
202,Fisch (KPD),2,02/227,29.08.1957
203,Fisch (KPD),2,02/227,29.08.1957
204,Fisch (KPD),2,02/227,29.08.1957
205,Loritz (WAV),2,02/227,29.08.1957
206,Loritz (WAV),2,02/227,29.08.1957
207,Loritz (WAV),2,02/227,29.08.1957
208,Loritz (WAV),2,02/227,29.08.1957
209,Ollenhauer (SPD),2,02/227,29.08.1957
210,Ollenhauer (SPD),2,02/227,29.08.1957
211,Ollenhauer (SPD),2,02/227,29.08.1957
212,Bausch (CDU),2,02/227,29.08.1957
213,Euler (FDP),2,02/227,29.08.1957
214,Fisch (KPD),2,02/227,29.08.1957
215,Fisch (KPD),2,02/227,29.08.1957
216,Fisch (KPD),2,02/227,29.08.1957
217,Euler (FDP),2,02/227,29.08.1957
218,Strauss (CSU),2,02/227,29.08.1957
219,Ribbeheger (Z),2,02/227,29.08.1957
220,Strauss (CSU),2,02/227,29.08.1957
221,Strauss (CSU),2,02/227,29.08.1957
222,Strauss (CSU),2,02/227,29.08.1957
223,Walter (DP),2,02/227,29.08.1957
224,Rademacher (FDP),2,02/227,29.08.1957
225,Niebergall (KPD),2,02/227,29.08.1957
226,Stahl (FDP),2,02/227,29.08.1957
227,Arndgen (CDU),2,02/227,29.08.1957
228,Pohle (SPD),2,02/227,29.08.1957
229,Leddin (SPD),2,02/227,29.08.1957
230,Sabel (CDU),2,02/227,29.08.1957
231,Krause (Z),2,02/227,29.08.1957
232,Renner (KPD),2,02/227,29.08.1957
233,Renner (KPD),2,02/227,29.08.1957
234,Pohle (SPD),2,02/227,29.08.1957
235,Sabel (CDU),2,02/227,29.08.1957
236,Rademacher (FDP),2,02/227,29.08.1957
237,Renner (KPD),2,02/227,29.08.1957
238,Ewers (DP),2,02/227,29.08.1957
239,Euler (FDP),2,02/227,29.08.1957
240,Leibbrand (KPD),2,02/227,29.08.1957
241,Loritz (WAV),2,02/227,29.08.1957
242,Loritz (WAV),2,02/227,29.08.1957
243,Rische (KPD),2,02/227,29.08.1957
244,Rische (KPD),2,02/227,29.08.1957
245,Rische (KPD),2,02/227,29.08.1957
246,Rische (KPD),2,02/227,29.08.1957
247,Rische (KPD),2,02/227,29.08.1957
248,Schoettle (SPD),2,02/227,29.08.1957
249,Schuster (WAV),2,02/227,29.08.1957
250,Gundelach (KPD),2,02/227,29.08.1957
251,Loritz (WAV),2,02/227,29.08.1957
252,Mertins (SPD),2,02/227,29.08.1957
253,Harig (KPD),2,02/227,29.08.1957
254,Harig (KPD),2,02/227,29.08.1957
255,Sabel (CDU/CSU),2,02/227,29.08.1957
256,Nuding (KPD),2,02/227,29.08.1957
257,Stücklen (CSU),2,02/227,29.08.1957
258,Wönner (SPD),2,02/227,29.08.1957
259,Arnholz (SPD),2,02/227,29.08.1957
260,Euler (FDP),2,02/227,29.08.1957
261,Euler (FDP),2,02/227,29.08.1957
262,Nuding (KPD),2,02/227,29.08.1957
263,Nuding (KPD),2,02/227,29.08.1957
264,Löbe (SPD),2,02/227,29.08.1957
265,Euler (FDP),2,02/227,29.08.1957
266,Krause (Z),2,02/227,29.08.1957
267,Renner (KPD),2,02/227,29.08.1957
268,Matzner (SPD),2,02/227,29.08.1957
269,Loritz (WAV),2,02/227,29.08.1957
270,Frommhold (NR),2,02/227,29.08.1957
271,Ehren (CDU),2,02/227,29.08.1957
272,Krause (Z),2,02/227,29.08.1957
273,Renner (KPD),2,02/227,29.08.1957
274,Renner (KPD),2,02/227,29.08.1957
275,Renner (KPD),2,02/227,29.08.1957
276,Kahn (CSU),2,02/227,29.08.1957
277,Strauss (CSU),2,02/227,29.08.1957
278,Erler (SPD),2,02/227,29.08.1957
279,Nuding (KPD),2,02/227,29.08.1957
280,Nuding (KPD),2,02/227,29.08.1957
281,Löbe (SPD),2,02/227,29.08.1957
282,Euler (FDP),2,02/227,29.08.1957
283,Krause (Z),2,02/227,29.08.1957
284,Renner (KPD),2,02/227,29.08.1957
285,Matzner (SPD),2,02/227,29.08.1957
286,Loritz (WAV),2,02/227,29.08.1957
287,Frommhold (NR),2,02/227,29.08.1957
288,Ehren (CDU),2,02/227,29.08.1957
289,Krause (Z),2,02/227,29.08.1957
290,Renner (KPD),2,02/227,29.08.1957
291,Renner (KPD),2,02/227,29.08.1957
292,Renner (KPD),2,02/227,29.08.1957
293,Kahn (CSU),2,02/227,29.08.1957
294,Strauss (CSU),2,02/227,29.08.1957
295,Erler (SPD),2,02/227,29.08.1957
296,Renner (KPD),2,02/227,29.08.1957
297,Renner (KPD),2,02/227,29.08.1957
298,Renner (KPD),2,02/227,29.08.1957
299,Renner (KPD),2,02/227,29.08.1957
300,Renner (KPD),2,02/227,29.08.1957
301,Loritz (WAV),2,02/227,29.08.1957
302,Ewers (DP),2,02/227,29.08.1957
303,Ewers (DP),2,02/227,29.08.1957
304,Schoettle (SPD),2,02/227,29.08.1957
305,Leibbrand (KPD),2,02/227,29.08.1957
306,Arndgen (CDU),2,02/227,29.08.1957
307,Rische (KPD),2,02/227,29.08.1957
308,Rische (KPD),2,02/227,29.08.1957
309,Rümmele (CDU),2,02/227,29.08.1957
310,Seuffert (SPD),2,02/227,29.08.1957
311,Rümmele (CDU),2,02/227,29.08.1957
312,Renner (KPD),2,02/227,29.08.1957
313,Neumann (SPD),2,02/227,29.08.1957
314,Neumann (SPD),2,02/227,29.08.1957
315,Loritz (WAV),2,02/227,29.08.1957
316,Renner (KPD),2,02/227,29.08.1957
317,Loritz (WAV),2,02/227,29.08.1957
318,Erler (SPD),2,02/227,29.08.1957
319,Kiesinger (CDU/CSU),2,02/227,29.08.1957
320,Erler (SPD),2,02/227,29.08.1957
321,Rische (KPD),2,02/227,29.08.1957
322,Rische (KPD),2,02/227,29.08.1957
323,Rische (KPD),2,02/227,29.08.1957
324,Etzel (Duisburg) (CDU),2,02/227,29.08.1957
325,Rische (KPD),2,02/227,29.08.1957
326,Rische (KPD),2,02/227,29.08.1957
327,Schoettle (SPD),2,02/227,29.08.1957
328,Agatz (KPD),2,02/227,29.08.1957
329,Cramer (SPD),2,02/227,29.08.1957
330,Seuffert (SPD),2,02/227,29.08.1957
331,Seuffert (SPD),2,02/227,29.08.1957
332,Seuffert (SPD),2,02/227,29.08.1957
333,Arndgen (CDU),2,02/227,29.08.1957
334,Krause (Z),2,02/227,29.08.1957
335,Strauss (CSU),2,02/227,29.08.1957
336,Richter (Frankfurt) (SPD),2,02/227,29.08.1957
337,Lübke (CDU),2,02/227,29.08.1957
338,Rische (KPD),2,02/227,29.08.1957
339,Naegel (CDU),2,02/227,29.08.1957
340,Juncker (FDP),2,02/227,29.08.1957
341,Rische (KPD),2,02/227,29.08.1957
342,Lübke (CDU),2,02/227,29.08.1957
343,Sabel (CDU),2,02/227,29.08.1957
344,Ollenhauer (SPD),2,02/227,29.08.1957
345,Reimann (KPD),2,02/227,29.08.1957
346,Reimann (KPD),2,02/227,29.08.1957
347,Reimann (KPD),2,02/227,29.08.1957
348,Reimann (KPD),2,02/227,29.08.1957
349,Reimann (KPD),2,02/227,29.08.1957
350,Reimann (KPD),2,02/227,29.08.1957
351,Reimann (KPD),2,02/227,29.08.1957
352,Reimann (KPD),2,02/227,29.08.1957
353,Reimann (KPD),2,02/227,29.08.1957
354,Loritz (WAV),2,02/227,29.08.1957
355,Renner (KPD),2,02/227,29.08.1957
356,Pelster (CDU),2,02/227,29.08.1957
357,Euler (FDP),2,02/227,29.08.1957
358,Hoogen (CDU),2,02/227,29.08.1957
359,Leibbrand (KPD),2,02/227,29.08.1957
360,Brökelschen (CDU),2,02/227,29.08.1957
361,Klabunde (SPD),2,02/227,29.08.1957
362,Paul (KPD),2,02/227,29.08.1957
363,Loritz (WAV),2,02/227,29.08.1957
364,Gundelach (KPD),2,02/227,29.08.1957
365,Günther (CDU),2,02/227,29.08.1957
366,Mellies (SPD),2,02/227,29.08.1957
367,Rümmele (CDU),2,02/227,29.08.1957
368,Kahn (CSU),2,02/227,29.08.1957
369,Renner (KPD),2,02/227,29.08.1957
370,Bazille (SPD),2,02/227,29.08.1957
371,Arndgen (CDU),2,02/227,29.08.1957
372,Renner (KPD),2,02/227,29.08.1957
373,Renner (KPD),2,02/227,29.08.1957
374,Renner (KPD) Abgeordneter,2,02/227,29.08.1957
375,Bazille (SPD),2,02/227,29.08.1957
376,Renner (KPD),2,02/227,29.08.1957
377,Lübke (CDU),2,02/227,29.08.1957
378,Etzel (CDU),2,02/227,29.08.1957
379,Sabel (CDU),2,02/227,29.08.1957
380,Hoogen (CDU),2,02/227,29.08.1957
381,Hoogen (CDU),2,02/227,29.08.1957
382,Loritz (WAV),2,02/227,29.08.1957
383,Kemmer (CSU),2,02/227,29.08.1957
384,Loritz (WAV),2,02/227,29.08.1957
385,Loritz (WAV),2,02/227,29.08.1957
386,Loritz (WAV),2,02/227,29.08.1957
387,Gengler (CDU),2,02/227,29.08.1957
388,Gengler (CDU),2,02/227,29.08.1957
389,Gengler (CDU),2,02/227,29.08.1957
390,Kiesinger (CDU),2,02/227,29.08.1957
391,Renner (KPD),2,02/227,29.08.1957
392,Renner (KPD),2,02/227,29.08.1957
393,Ewers (DP),2,02/227,29.08.1957
394,Ewers (DP),2,02/227,29.08.1957
395,Eichler (SPD),2,02/227,29.08.1957
396,Höfler (CDU),2,02/227,29.08.1957
397,Renner (KPD),2,02/227,29.08.1957
398,Renner (KPD),2,02/227,29.08.1957
399,Renner (KPD),2,02/227,29.08.1957
400,Renner (KPD),2,02/227,29.08.1957
401,Renner (KPD),2,02/227,29.08.1957
402,Renner (KPD),2,02/227,29.08.1957
403,Mellies (SPD),2,02/227,29.08.1957
404,Rische (KPD),2,02/227,29.08.1957
405,Rische (KPD),2,02/227,29.08.1957
406,Neuburger (CDU),2,02/227,29.08.1957
407,Seuffert (SPD),2,02/227,29.08.1957
408,Ewers (DP),2,02/227,29.08.1957
409,Loritz (WAV),2,02/227,29.08.1957
410,Rische (KPD),2,02/227,29.08.1957
411,Morgenthaler (CDU),2,02/227,29.08.1957
412,Renner (KPD),2,02/227,29.08.1957
413,Loritz (WAV),2,02/227,29.08.1957
414,Loritz (WAV),2,02/227,29.08.1957
415,Vesper (KPD),2,02/227,29.08.1957
416,Wehner (SPD),2,02/227,29.08.1957
417,Rademacher (FDP),2,02/227,29.08.1957
418,Renner (KPD),2,02/227,29.08.1957
419,Lorits (WAV),2,02/227,29.08.1957
420,Ollenhauer (SPD),2,02/227,29.08.1957
421,Rische (KPD),2,02/227,29.08.1957
422,Ekstrand (SPD),2,02/227,29.08.1957
423,Ekstrand (SPD),2,02/227,29.08.1957
424,Hoogen (CDU),2,02/227,29.08.1957
425,Strauss (CSU),2,02/227,29.08.1957
426,Rische (KPD),2,02/227,29.08.1957
427,Bielig (SPD),2,02/227,29.08.1957
428,Goetzendorff (WAV),2,02/227,29.08.1957
429,Kuntscher (CDU),2,02/227,29.08.1957
430,Stegner (FDP),2,02/227,29.08.1957
431,Donhauser (BP),2,02/227,29.08.1957
432,Farke (DP),2,02/227,29.08.1957
433,Krause (Z),2,02/227,29.08.1957
434,Roth (SPD),2,02/227,29.08.1957
435,Loritz (WAV),2,02/227,29.08.1957
436,Loritz (WAV),2,02/227,29.08.1957
437,Loritz (WAV),2,02/227,29.08.1957
438,Loritz (WAV),2,02/227,29.08.1957
439,Loritz (WAV),2,02/227,29.08.1957
440,Loritz (WAV),2,02/227,29.08.1957
441,Renner (KPD) (zur Geschäftsordnung)	.,2,02/227,29.08.1957
442,Wagner (SPD),2,02/227,29.08.1957
443,Neumayer (FDP),2,02/227,29.08.1957
444,Loritz (WAV),2,02/227,29.08.1957
445,Leibbrand (KPD),2,02/227,29.08.1957
446,Leibbrand (KPD),2,02/227,29.08.1957
447,Gundelach (KPD),2,02/227,29.08.1957
448,Gundelach (KPD),2,02/227,29.08.1957
449,Arnholz (SPD),2,02/227,29.08.1957
450,Paschek (WAV),2,02/227,29.08.1957
451,Pannenbecker (Z),2,02/227,29.08.1957
452,Frommhold (NS),2,02/227,29.08.1957
453,Renner (KPD),2,02/227,29.08.1957
454,Renner (KPD),2,02/227,29.08.1957
455,Neumann (SPD),2,02/227,29.08.1957
456,Wackerzapp (CDU),2,02/227,29.08.1957
457,Stegner (FDP),2,02/227,29.08.1957
458,Bielig (SPD),2,02/227,29.08.1957
459,Rische (KPD),2,02/227,29.08.1957
460,Rische (KPD),2,02/227,29.08.1957
461,Farke (DP),2,02/227,29.08.1957
462,Gengler (CDU),2,02/227,29.08.1957
463,Gengler (CDU),2,02/227,29.08.1957
464,Bazille (SPD),2,02/227,29.08.1957
465,Mende (FDP),2,02/227,29.08.1957
466,Renner (KPD),2,02/227,29.08.1957
467,Renner (KPD),2,02/227,29.08.1957
468,Renner (KPD),2,02/227,29.08.1957
469,Löfflad (WAV),2,02/227,29.08.1957
470,Bazille (SPD),2,02/227,29.08.1957
471,Renner (KPD),2,02/227,29.08.1957
472,Renner (KPD),2,02/227,29.08.1957
473,Kiesinger (CDU),2,02/227,29.08.1957
474,Kiesinger (CDU),2,02/227,29.08.1957
475,Kiesinger (CDU),2,02/227,29.08.1957
476,Kiesinger (CDU),2,02/227,29.08.1957
477,Leibs (CSU),2,02/227,29.08.1957
478,Ewers (DP),2,02/227,29.08.1957
479,Rische (KPD),2,02/227,29.08.1957
480,Klabunde (SPD),2,02/227,29.08.1957
481,Loritz (WAV),2,02/227,29.08.1957
482,Loritz (WAV),2,02/227,29.08.1957
483,Loritz (WAV),2,02/227,29.08.1957
484,Loritz (WAV),2,02/227,29.08.1957
485,Loritz (WAV),2,02/227,29.08.1957
486,Paul (KPD),2,02/227,29.08.1957
487,Lübke (CDU/CSU),2,02/227,29.08.1957
488,Rische (KPD),2,02/227,29.08.1957
489,Kiesinger (CDU),2,02/227,29.08.1957
490,Eder (SPD),2,02/227,29.08.1957
491,Kiesinger (CDU),2,02/227,29.08.1957
492,Hennig (SPD),2,02/227,29.08.1957
493,Erler (SPD),2,02/227,29.08.1957
494,Leibbrand (KPD),2,02/227,29.08.1957
495,Leibbrand (KPD),2,02/227,29.08.1957
496,Raestrup (CDU),2,02/227,29.08.1957
497,Rische (KPD),2,02/227,29.08.1957
498,Freudenberg (FDP),2,02/227,29.08.1957
499,Goetzendorff (WAV),2,02/227,29.08.1957
500,Agatz (KPD),2,02/227,29.08.1957
501,Schmidt (WAV),2,02/227,29.08.1957
502,Kurlbaum (SPD),2,02/227,29.08.1957
503,Loritz (WAV),2,02/227,29.08.1957
504,Loritz (WAV),2,02/227,29.08.1957
505,Loritz (WAV),2,02/227,29.08.1957
506,Loritz (WAV) Antragsteller,2,02/227,29.08.1957
507,Margulies (FDP),2,02/227,29.08.1957
508,Aumer (BP),2,02/227,29.08.1957
509,Loritz (WAV),2,02/227,29.08.1957
510,Loritz (WAV),2,02/227,29.08.1957
511,Loritz (WAV),2,02/227,29.08.1957
512,Loritz (WAV),2,02/227,29.08.1957
513,Loritz (WAV),2,02/227,29.08.1957
514,Loritz (WAV),2,02/227,29.08.1957
515,Schoettle (SPD),2,02/227,29.08.1957
516,Etzel (CDU),2,02/227,29.08.1957
517,Rische (KPD),2,02/227,29.08.1957
518,Rische (KPD),2,02/227,29.08.1957
519,Aumer (BP),2,02/227,29.08.1957
520,Aumer (BP),2,02/227,29.08.1957
521,Loritz (WAV),2,02/227,29.08.1957
522,Bodensteiner (CSU),2,02/227,29.08.1957
523,Morgenthaler (CDU),2,02/227,29.08.1957
524,Loritz (WAV),2,02/227,29.08.1957
525,Renner (KPD),2,02/227,29.08.1957
526,Renner (KPD),2,02/227,29.08.1957
527,Farke (DP),2,02/227,29.08.1957
528,Höfler (CDU),2,02/227,29.08.1957
529,Farke (DP),2,02/227,29.08.1957
530,Renner (KPD),2,02/227,29.08.1957
531,Renner (KPD),2,02/227,29.08.1957
532,Renner (KPD),2,02/227,29.08.1957
533,Renner (KPD),2,02/227,29.08.1957
534,Renner (KPD),2,02/227,29.08.1957
535,Renner (KPD),2,02/227,29.08.1957
536,Pohle (SPD),2,02/227,29.08.1957
537,Lübke (CDU),2,02/227,29.08.1957
538,Brunner (SPD),2,02/227,29.08.1957
539,Rische (KPD),2,02/227,29.08.1957
540,Aumer (BP),2,02/227,29.08.1957
541,Löfflad (WAV),2,02/227,29.08.1957
542,Arndgen (CDU),2,02/227,29.08.1957
543,Richter (SPD),2,02/227,29.08.1957
544,Richter (SPD),2,02/227,29.08.1957
545,Richter (SPD),2,02/227,29.08.1957
546,Fischer (SPD),2,02/227,29.08.1957
547,Renner (KPD),2,02/227,29.08.1957
548,Tobaben (DP),2,02/227,29.08.1957
549,Wehner (SPD),2,02/227,29.08.1957
550,Höfler (CDU),2,02/227,29.08.1957
551,Krause (Z),2,02/227,29.08.1957
552,Kuntscher (CDU),2,02/227,29.08.1957
553,Tichi (WAV),2,02/227,29.08.1957
554,Tichi (WAV),2,02/227,29.08.1957
555,Tichi (WAV),2,02/227,29.08.1957
556,Tichi (WAV),2,02/227,29.08.1957
557,Tichi (WAV),2,02/227,29.08.1957
558,Donhauser (BP),2,02/227,29.08.1957
559,Paul (Württemberg). (SPD),2,02/227,29.08.1957
560,Strauss (CSU),2,02/227,29.08.1957
561,Clausen (SSW),2,02/227,29.08.1957
562,Lücke (CDU),2,02/227,29.08.1957
563,Renner (KPD),2,02/227,29.08.1957
564,Renner (KPD),2,02/227,29.08.1957
565,Renner (KPD),2,02/227,29.08.1957
566,Renner (KPD),2,02/227,29.08.1957
567,Renner (KPD),2,02/227,29.08.1957
568,Renner (KPD),2,02/227,29.08.1957
569,Agatz (KPD),2,02/227,29.08.1957
570,Meyer (Westfalen) (SPD),2,02/227,29.08.1957
571,Arndgen (CDU),2,02/227,29.08.1957
572,Bazille (SPD),2,02/227,29.08.1957
573,Renner (KPD),2,02/227,29.08.1957
574,Mende (FDP),2,02/227,29.08.1957
575,Krause (Z),2,02/227,29.08.1957
576,Bazille (SPD),2,02/227,29.08.1957
577,Bazille (SPD),2,02/227,29.08.1957
