RB_ID,RB_Name,WAHLPERIODE,NR,DATUM
264,Löbe (SPD),11,11/236,22.11.1990
265,Euler (FDP),11,11/236,22.11.1990
266,Krause (Z),11,11/236,22.11.1990
267,Renner (KPD),11,11/236,22.11.1990
268,Matzner (SPD),11,11/236,22.11.1990
269,Loritz (WAV),11,11/236,22.11.1990
270,Frommhold (NR),11,11/236,22.11.1990
271,Ehren (CDU),11,11/236,22.11.1990
272,Krause (Z),11,11/236,22.11.1990
273,Renner (KPD),11,11/236,22.11.1990
274,Renner (KPD),11,11/236,22.11.1990
275,Renner (KPD),11,11/236,22.11.1990
276,Kahn (CSU),11,11/236,22.11.1990
277,Strauss (CSU),11,11/236,22.11.1990
278,Erler (SPD),11,11/236,22.11.1990
279,Nuding (KPD),11,11/236,22.11.1990
280,Nuding (KPD),11,11/236,22.11.1990
281,Löbe (SPD),11,11/236,22.11.1990
282,Euler (FDP),11,11/236,22.11.1990
283,Krause (Z),11,11/236,22.11.1990
284,Renner (KPD),11,11/236,22.11.1990
285,Matzner (SPD),11,11/236,22.11.1990
286,Loritz (WAV),11,11/236,22.11.1990
287,Frommhold (NR),11,11/236,22.11.1990
288,Ehren (CDU),11,11/236,22.11.1990
289,Krause (Z),11,11/236,22.11.1990
290,Renner (KPD),11,11/236,22.11.1990
291,Renner (KPD),11,11/236,22.11.1990
292,Renner (KPD),11,11/236,22.11.1990
293,Kahn (CSU),11,11/236,22.11.1990
294,Strauss (CSU),11,11/236,22.11.1990
295,Erler (SPD),11,11/236,22.11.1990
296,Renner (KPD),11,11/236,22.11.1990
297,Renner (KPD),11,11/236,22.11.1990
298,Renner (KPD),11,11/236,22.11.1990
299,Renner (KPD),11,11/236,22.11.1990
300,Renner (KPD),11,11/236,22.11.1990
301,Loritz (WAV),11,11/236,22.11.1990
302,Ewers (DP),11,11/236,22.11.1990
303,Ewers (DP),11,11/236,22.11.1990
304,Schoettle (SPD),11,11/236,22.11.1990
305,Leibbrand (KPD),11,11/236,22.11.1990
306,Arndgen (CDU),11,11/236,22.11.1990
307,Rische (KPD),11,11/236,22.11.1990
308,Rische (KPD),11,11/236,22.11.1990
309,Rümmele (CDU),11,11/236,22.11.1990
310,Seuffert (SPD),11,11/236,22.11.1990
311,Rümmele (CDU),11,11/236,22.11.1990
312,Renner (KPD),11,11/236,22.11.1990
313,Neumann (SPD),11,11/236,22.11.1990
314,Neumann (SPD),11,11/236,22.11.1990
315,Loritz (WAV),11,11/236,22.11.1990
316,Renner (KPD),11,11/236,22.11.1990
317,Loritz (WAV),11,11/236,22.11.1990
318,Erler (SPD),11,11/236,22.11.1990
319,Kiesinger (CDU/CSU),11,11/236,22.11.1990
320,Erler (SPD),11,11/236,22.11.1990
321,Rische (KPD),11,11/236,22.11.1990
322,Rische (KPD),11,11/236,22.11.1990
323,Rische (KPD),11,11/236,22.11.1990
324,Etzel (Duisburg) (CDU),11,11/236,22.11.1990
325,Rische (KPD),11,11/236,22.11.1990
326,Rische (KPD),11,11/236,22.11.1990
327,Schoettle (SPD),11,11/236,22.11.1990
328,Agatz (KPD),11,11/236,22.11.1990
329,Cramer (SPD),11,11/236,22.11.1990
330,Seuffert (SPD),11,11/236,22.11.1990
331,Seuffert (SPD),11,11/236,22.11.1990
332,Seuffert (SPD),11,11/236,22.11.1990
333,Arndgen (CDU),11,11/236,22.11.1990
334,Krause (Z),11,11/236,22.11.1990
335,Strauss (CSU),11,11/236,22.11.1990
336,Richter (Frankfurt) (SPD),11,11/236,22.11.1990
337,Lübke (CDU),11,11/236,22.11.1990
338,Rische (KPD),11,11/236,22.11.1990
339,Naegel (CDU),11,11/236,22.11.1990
340,Juncker (FDP),11,11/236,22.11.1990
341,Rische (KPD),11,11/236,22.11.1990
342,Lübke (CDU),11,11/236,22.11.1990
343,Sabel (CDU),11,11/236,22.11.1990
344,Ollenhauer (SPD),11,11/236,22.11.1990
345,Reimann (KPD),11,11/236,22.11.1990
346,Reimann (KPD),11,11/236,22.11.1990
347,Reimann (KPD),11,11/236,22.11.1990
348,Reimann (KPD),11,11/236,22.11.1990
349,Reimann (KPD),11,11/236,22.11.1990
350,Reimann (KPD),11,11/236,22.11.1990
351,Reimann (KPD),11,11/236,22.11.1990
352,Reimann (KPD),11,11/236,22.11.1990
353,Reimann (KPD),11,11/236,22.11.1990
354,Loritz (WAV),11,11/236,22.11.1990
355,Renner (KPD),11,11/236,22.11.1990
356,Pelster (CDU),11,11/236,22.11.1990
357,Euler (FDP),11,11/236,22.11.1990
358,Hoogen (CDU),11,11/236,22.11.1990
359,Leibbrand (KPD),11,11/236,22.11.1990
360,Brökelschen (CDU),11,11/236,22.11.1990
361,Klabunde (SPD),11,11/236,22.11.1990
362,Paul (KPD),11,11/236,22.11.1990
363,Loritz (WAV),11,11/236,22.11.1990
364,Gundelach (KPD),11,11/236,22.11.1990
365,Günther (CDU),11,11/236,22.11.1990
366,Mellies (SPD),11,11/236,22.11.1990
367,Rümmele (CDU),11,11/236,22.11.1990
368,Kahn (CSU),11,11/236,22.11.1990
369,Renner (KPD),11,11/236,22.11.1990
370,Bazille (SPD),11,11/236,22.11.1990
371,Arndgen (CDU),11,11/236,22.11.1990
372,Renner (KPD),11,11/236,22.11.1990
373,Renner (KPD),11,11/236,22.11.1990
374,Renner (KPD) Abgeordneter,11,11/236,22.11.1990
375,Bazille (SPD),11,11/236,22.11.1990
376,Renner (KPD),11,11/236,22.11.1990
377,Lübke (CDU),11,11/236,22.11.1990
378,Etzel (CDU),11,11/236,22.11.1990
379,Sabel (CDU),11,11/236,22.11.1990
380,Hoogen (CDU),11,11/236,22.11.1990
381,Hoogen (CDU),11,11/236,22.11.1990
382,Loritz (WAV),11,11/236,22.11.1990
383,Kemmer (CSU),11,11/236,22.11.1990
384,Loritz (WAV),11,11/236,22.11.1990
385,Loritz (WAV),11,11/236,22.11.1990
386,Loritz (WAV),11,11/236,22.11.1990
387,Gengler (CDU),11,11/236,22.11.1990
388,Gengler (CDU),11,11/236,22.11.1990
389,Gengler (CDU),11,11/236,22.11.1990
390,Kiesinger (CDU),11,11/236,22.11.1990
391,Renner (KPD),11,11/236,22.11.1990
392,Renner (KPD),11,11/236,22.11.1990
393,Ewers (DP),11,11/236,22.11.1990
394,Ewers (DP),11,11/236,22.11.1990
395,Eichler (SPD),11,11/236,22.11.1990
396,Höfler (CDU),11,11/236,22.11.1990
397,Renner (KPD),11,11/236,22.11.1990
398,Renner (KPD),11,11/236,22.11.1990
399,Renner (KPD),11,11/236,22.11.1990
400,Renner (KPD),11,11/236,22.11.1990
401,Renner (KPD),11,11/236,22.11.1990
402,Renner (KPD),11,11/236,22.11.1990
403,Mellies (SPD),11,11/236,22.11.1990
404,Rische (KPD),11,11/236,22.11.1990
405,Rische (KPD),11,11/236,22.11.1990
406,Neuburger (CDU),11,11/236,22.11.1990
407,Seuffert (SPD),11,11/236,22.11.1990
408,Ewers (DP),11,11/236,22.11.1990
409,Loritz (WAV),11,11/236,22.11.1990
410,Rische (KPD),11,11/236,22.11.1990
411,Morgenthaler (CDU),11,11/236,22.11.1990
412,Renner (KPD),11,11/236,22.11.1990
413,Loritz (WAV),11,11/236,22.11.1990
414,Loritz (WAV),11,11/236,22.11.1990
415,Vesper (KPD),11,11/236,22.11.1990
416,Wehner (SPD),11,11/236,22.11.1990
417,Rademacher (FDP),11,11/236,22.11.1990
418,Renner (KPD),11,11/236,22.11.1990
419,Lorits (WAV),11,11/236,22.11.1990
420,Ollenhauer (SPD),11,11/236,22.11.1990
421,Rische (KPD),11,11/236,22.11.1990
422,Ekstrand (SPD),11,11/236,22.11.1990
423,Ekstrand (SPD),11,11/236,22.11.1990
424,Hoogen (CDU),11,11/236,22.11.1990
425,Strauss (CSU),11,11/236,22.11.1990
426,Rische (KPD),11,11/236,22.11.1990
427,Bielig (SPD),11,11/236,22.11.1990
428,Goetzendorff (WAV),11,11/236,22.11.1990
429,Kuntscher (CDU),11,11/236,22.11.1990
430,Stegner (FDP),11,11/236,22.11.1990
431,Donhauser (BP),11,11/236,22.11.1990
432,Farke (DP),11,11/236,22.11.1990
433,Krause (Z),11,11/236,22.11.1990
434,Roth (SPD),11,11/236,22.11.1990
435,Loritz (WAV),11,11/236,22.11.1990
436,Loritz (WAV),11,11/236,22.11.1990
437,Loritz (WAV),11,11/236,22.11.1990
438,Loritz (WAV),11,11/236,22.11.1990
439,Loritz (WAV),11,11/236,22.11.1990
440,Loritz (WAV),11,11/236,22.11.1990
441,Renner (KPD) (zur Geschäftsordnung)	.,11,11/236,22.11.1990
442,Wagner (SPD),11,11/236,22.11.1990
443,Neumayer (FDP),11,11/236,22.11.1990
444,Loritz (WAV),11,11/236,22.11.1990
445,Leibbrand (KPD),11,11/236,22.11.1990
446,Leibbrand (KPD),11,11/236,22.11.1990
447,Gundelach (KPD),11,11/236,22.11.1990
448,Gundelach (KPD),11,11/236,22.11.1990
449,Arnholz (SPD),11,11/236,22.11.1990
450,Paschek (WAV),11,11/236,22.11.1990
451,Pannenbecker (Z),11,11/236,22.11.1990
452,Frommhold (NS),11,11/236,22.11.1990
453,Renner (KPD),11,11/236,22.11.1990
454,Renner (KPD),11,11/236,22.11.1990
455,Neumann (SPD),11,11/236,22.11.1990
456,Wackerzapp (CDU),11,11/236,22.11.1990
457,Stegner (FDP),11,11/236,22.11.1990
458,Bielig (SPD),11,11/236,22.11.1990
459,Rische (KPD),11,11/236,22.11.1990
460,Rische (KPD),11,11/236,22.11.1990
461,Farke (DP),11,11/236,22.11.1990
462,Gengler (CDU),11,11/236,22.11.1990
463,Gengler (CDU),11,11/236,22.11.1990
464,Bazille (SPD),11,11/236,22.11.1990
465,Mende (FDP),11,11/236,22.11.1990
466,Renner (KPD),11,11/236,22.11.1990
467,Renner (KPD),11,11/236,22.11.1990
468,Renner (KPD),11,11/236,22.11.1990
469,Löfflad (WAV),11,11/236,22.11.1990
470,Bazille (SPD),11,11/236,22.11.1990
471,Renner (KPD),11,11/236,22.11.1990
472,Renner (KPD),11,11/236,22.11.1990
473,Kiesinger (CDU),11,11/236,22.11.1990
474,Kiesinger (CDU),11,11/236,22.11.1990
475,Kiesinger (CDU),11,11/236,22.11.1990
476,Kiesinger (CDU),11,11/236,22.11.1990
477,Leibs (CSU),11,11/236,22.11.1990
478,Ewers (DP),11,11/236,22.11.1990
479,Rische (KPD),11,11/236,22.11.1990
480,Klabunde (SPD),11,11/236,22.11.1990
481,Loritz (WAV),11,11/236,22.11.1990
482,Loritz (WAV),11,11/236,22.11.1990
483,Loritz (WAV),11,11/236,22.11.1990
484,Loritz (WAV),11,11/236,22.11.1990
485,Loritz (WAV),11,11/236,22.11.1990
486,Paul (KPD),11,11/236,22.11.1990
487,Lübke (CDU/CSU),11,11/236,22.11.1990
488,Rische (KPD),11,11/236,22.11.1990
489,Kiesinger (CDU),11,11/236,22.11.1990
490,Eder (SPD),11,11/236,22.11.1990
491,Kiesinger (CDU),11,11/236,22.11.1990
492,Hennig (SPD),11,11/236,22.11.1990
493,Erler (SPD),11,11/236,22.11.1990
494,Leibbrand (KPD),11,11/236,22.11.1990
495,Leibbrand (KPD),11,11/236,22.11.1990
496,Raestrup (CDU),11,11/236,22.11.1990
497,Rische (KPD),11,11/236,22.11.1990
498,Freudenberg (FDP),11,11/236,22.11.1990
499,Goetzendorff (WAV),11,11/236,22.11.1990
500,Agatz (KPD),11,11/236,22.11.1990
501,Schmidt (WAV),11,11/236,22.11.1990
502,Kurlbaum (SPD),11,11/236,22.11.1990
503,Loritz (WAV),11,11/236,22.11.1990
504,Loritz (WAV),11,11/236,22.11.1990
505,Loritz (WAV),11,11/236,22.11.1990
506,Loritz (WAV) Antragsteller,11,11/236,22.11.1990
507,Margulies (FDP),11,11/236,22.11.1990
508,Aumer (BP),11,11/236,22.11.1990
509,Loritz (WAV),11,11/236,22.11.1990
510,Loritz (WAV),11,11/236,22.11.1990
511,Loritz (WAV),11,11/236,22.11.1990
512,Loritz (WAV),11,11/236,22.11.1990
513,Loritz (WAV),11,11/236,22.11.1990
514,Loritz (WAV),11,11/236,22.11.1990
515,Schoettle (SPD),11,11/236,22.11.1990
516,Etzel (CDU),11,11/236,22.11.1990
517,Rische (KPD),11,11/236,22.11.1990
518,Rische (KPD),11,11/236,22.11.1990
519,Aumer (BP),11,11/236,22.11.1990
520,Aumer (BP),11,11/236,22.11.1990
521,Loritz (WAV),11,11/236,22.11.1990
522,Bodensteiner (CSU),11,11/236,22.11.1990
523,Morgenthaler (CDU),11,11/236,22.11.1990
524,Loritz (WAV),11,11/236,22.11.1990
525,Renner (KPD),11,11/236,22.11.1990
526,Renner (KPD),11,11/236,22.11.1990
527,Farke (DP),11,11/236,22.11.1990
528,Höfler (CDU),11,11/236,22.11.1990
529,Farke (DP),11,11/236,22.11.1990
530,Renner (KPD),11,11/236,22.11.1990
531,Renner (KPD),11,11/236,22.11.1990
532,Renner (KPD),11,11/236,22.11.1990
533,Renner (KPD),11,11/236,22.11.1990
534,Renner (KPD),11,11/236,22.11.1990
535,Renner (KPD),11,11/236,22.11.1990
536,Pohle (SPD),11,11/236,22.11.1990
537,Lübke (CDU),11,11/236,22.11.1990
538,Brunner (SPD),11,11/236,22.11.1990
539,Rische (KPD),11,11/236,22.11.1990
540,Aumer (BP),11,11/236,22.11.1990
541,Löfflad (WAV),11,11/236,22.11.1990
542,Arndgen (CDU),11,11/236,22.11.1990
543,Richter (SPD),11,11/236,22.11.1990
544,Richter (SPD),11,11/236,22.11.1990
545,Richter (SPD),11,11/236,22.11.1990
546,Fischer (SPD),11,11/236,22.11.1990
547,Renner (KPD),11,11/236,22.11.1990
548,Tobaben (DP),11,11/236,22.11.1990
549,Wehner (SPD),11,11/236,22.11.1990
550,Höfler (CDU),11,11/236,22.11.1990
551,Krause (Z),11,11/236,22.11.1990
552,Kuntscher (CDU),11,11/236,22.11.1990
553,Tichi (WAV),11,11/236,22.11.1990
554,Tichi (WAV),11,11/236,22.11.1990
555,Tichi (WAV),11,11/236,22.11.1990
556,Tichi (WAV),11,11/236,22.11.1990
557,Tichi (WAV),11,11/236,22.11.1990
558,Donhauser (BP),11,11/236,22.11.1990
559,Paul (Württemberg). (SPD),11,11/236,22.11.1990
560,Strauss (CSU),11,11/236,22.11.1990
561,Clausen (SSW),11,11/236,22.11.1990
562,Lücke (CDU),11,11/236,22.11.1990
563,Renner (KPD),11,11/236,22.11.1990
564,Renner (KPD),11,11/236,22.11.1990
565,Renner (KPD),11,11/236,22.11.1990
566,Renner (KPD),11,11/236,22.11.1990
567,Renner (KPD),11,11/236,22.11.1990
568,Renner (KPD),11,11/236,22.11.1990
569,Agatz (KPD),11,11/236,22.11.1990
570,Meyer (Westfalen) (SPD),11,11/236,22.11.1990
571,Arndgen (CDU),11,11/236,22.11.1990
572,Bazille (SPD),11,11/236,22.11.1990
573,Renner (KPD),11,11/236,22.11.1990
574,Mende (FDP),11,11/236,22.11.1990
575,Krause (Z),11,11/236,22.11.1990
576,Bazille (SPD),11,11/236,22.11.1990
577,Bazille (SPD),11,11/236,22.11.1990
