RB_ID,RB_Name,WAHLPERIODE,NR,DATUM
163,Renner (KPD),10,10/131,17.04.1985
164,Renner (KPD),10,10/131,17.04.1985
165,Euler (FDP),10,10/131,17.04.1985
166,Zinn (SPD),10,10/131,17.04.1985
167,Rademacher (FDP),10,10/131,17.04.1985
168,Rische (KPD),10,10/131,17.04.1985
169,Rische (KPD),10,10/131,17.04.1985
170,Leddin (SPD),10,10/131,17.04.1985
171,Seuffert (SPD),10,10/131,17.04.1985
172,Leibbrand (KPD),10,10/131,17.04.1985
173,Goetzendorff (WAV),10,10/131,17.04.1985
174,Hilbert (CDU),10,10/131,17.04.1985
175,Renner (KPD),10,10/131,17.04.1985
176,Ollenhauer (SPD),10,10/131,17.04.1985
177,Ollenhauer (SPD),10,10/131,17.04.1985
178,Euler (FDP),10,10/131,17.04.1985
179,Zinn (SPD),10,10/131,17.04.1985
180,Renner (KPD),10,10/131,17.04.1985
181,Löbe (SPD),10,10/131,17.04.1985
182,Euler (FDP),10,10/131,17.04.1985
183,Reimann (KPD),10,10/131,17.04.1985
184,Reimann (KPD),10,10/131,17.04.1985
185,Reimann (KPD),10,10/131,17.04.1985
186,Loritz (WAV),10,10/131,17.04.1985
187,Fisch (KPD),10,10/131,17.04.1985
188,Fisch (KPD),10,10/131,17.04.1985
189,Strauss (CSU),10,10/131,17.04.1985
190,Gundelach (KPD),10,10/131,17.04.1985
191,Pannenbecker (Z),10,10/131,17.04.1985
192,Farke (DP),10,10/131,17.04.1985
193,Donhauser (BP),10,10/131,17.04.1985
194,Pannenbecker (Z),10,10/131,17.04.1985
195,Strauss (CSU),10,10/131,17.04.1985
196,Kiesinger (CDU),10,10/131,17.04.1985
197,Gockeln (CDU),10,10/131,17.04.1985
198,Loritz (WAV),10,10/131,17.04.1985
199,Fisch (KPD),10,10/131,17.04.1985
200,Fisch (KPD),10,10/131,17.04.1985
201,Fisch (KPD),10,10/131,17.04.1985
202,Fisch (KPD),10,10/131,17.04.1985
203,Fisch (KPD),10,10/131,17.04.1985
204,Fisch (KPD),10,10/131,17.04.1985
205,Loritz (WAV),10,10/131,17.04.1985
206,Loritz (WAV),10,10/131,17.04.1985
207,Loritz (WAV),10,10/131,17.04.1985
208,Loritz (WAV),10,10/131,17.04.1985
209,Ollenhauer (SPD),10,10/131,17.04.1985
210,Ollenhauer (SPD),10,10/131,17.04.1985
211,Ollenhauer (SPD),10,10/131,17.04.1985
212,Bausch (CDU),10,10/131,17.04.1985
213,Euler (FDP),10,10/131,17.04.1985
214,Fisch (KPD),10,10/131,17.04.1985
215,Fisch (KPD),10,10/131,17.04.1985
216,Fisch (KPD),10,10/131,17.04.1985
217,Euler (FDP),10,10/131,17.04.1985
218,Strauss (CSU),10,10/131,17.04.1985
219,Ribbeheger (Z),10,10/131,17.04.1985
220,Strauss (CSU),10,10/131,17.04.1985
221,Strauss (CSU),10,10/131,17.04.1985
222,Strauss (CSU),10,10/131,17.04.1985
223,Walter (DP),10,10/131,17.04.1985
224,Rademacher (FDP),10,10/131,17.04.1985
225,Niebergall (KPD),10,10/131,17.04.1985
226,Stahl (FDP),10,10/131,17.04.1985
227,Arndgen (CDU),10,10/131,17.04.1985
228,Pohle (SPD),10,10/131,17.04.1985
229,Leddin (SPD),10,10/131,17.04.1985
230,Sabel (CDU),10,10/131,17.04.1985
231,Krause (Z),10,10/131,17.04.1985
232,Renner (KPD),10,10/131,17.04.1985
233,Renner (KPD),10,10/131,17.04.1985
234,Pohle (SPD),10,10/131,17.04.1985
235,Sabel (CDU),10,10/131,17.04.1985
236,Rademacher (FDP),10,10/131,17.04.1985
237,Renner (KPD),10,10/131,17.04.1985
238,Ewers (DP),10,10/131,17.04.1985
239,Euler (FDP),10,10/131,17.04.1985
240,Leibbrand (KPD),10,10/131,17.04.1985
241,Loritz (WAV),10,10/131,17.04.1985
242,Loritz (WAV),10,10/131,17.04.1985
243,Rische (KPD),10,10/131,17.04.1985
244,Rische (KPD),10,10/131,17.04.1985
245,Rische (KPD),10,10/131,17.04.1985
246,Rische (KPD),10,10/131,17.04.1985
247,Rische (KPD),10,10/131,17.04.1985
248,Schoettle (SPD),10,10/131,17.04.1985
249,Schuster (WAV),10,10/131,17.04.1985
250,Gundelach (KPD),10,10/131,17.04.1985
251,Loritz (WAV),10,10/131,17.04.1985
252,Mertins (SPD),10,10/131,17.04.1985
253,Harig (KPD),10,10/131,17.04.1985
254,Harig (KPD),10,10/131,17.04.1985
255,Sabel (CDU/CSU),10,10/131,17.04.1985
256,Nuding (KPD),10,10/131,17.04.1985
257,Stücklen (CSU),10,10/131,17.04.1985
258,Wönner (SPD),10,10/131,17.04.1985
259,Arnholz (SPD),10,10/131,17.04.1985
260,Euler (FDP),10,10/131,17.04.1985
261,Euler (FDP),10,10/131,17.04.1985
262,Nuding (KPD),10,10/131,17.04.1985
263,Nuding (KPD),10,10/131,17.04.1985
264,Löbe (SPD),10,10/131,17.04.1985
265,Euler (FDP),10,10/131,17.04.1985
266,Krause (Z),10,10/131,17.04.1985
267,Renner (KPD),10,10/131,17.04.1985
268,Matzner (SPD),10,10/131,17.04.1985
269,Loritz (WAV),10,10/131,17.04.1985
270,Frommhold (NR),10,10/131,17.04.1985
271,Ehren (CDU),10,10/131,17.04.1985
272,Krause (Z),10,10/131,17.04.1985
273,Renner (KPD),10,10/131,17.04.1985
274,Renner (KPD),10,10/131,17.04.1985
275,Renner (KPD),10,10/131,17.04.1985
276,Kahn (CSU),10,10/131,17.04.1985
277,Strauss (CSU),10,10/131,17.04.1985
278,Erler (SPD),10,10/131,17.04.1985
279,Nuding (KPD),10,10/131,17.04.1985
280,Nuding (KPD),10,10/131,17.04.1985
281,Löbe (SPD),10,10/131,17.04.1985
282,Euler (FDP),10,10/131,17.04.1985
283,Krause (Z),10,10/131,17.04.1985
284,Renner (KPD),10,10/131,17.04.1985
285,Matzner (SPD),10,10/131,17.04.1985
286,Loritz (WAV),10,10/131,17.04.1985
287,Frommhold (NR),10,10/131,17.04.1985
288,Ehren (CDU),10,10/131,17.04.1985
289,Krause (Z),10,10/131,17.04.1985
290,Renner (KPD),10,10/131,17.04.1985
291,Renner (KPD),10,10/131,17.04.1985
292,Renner (KPD),10,10/131,17.04.1985
293,Kahn (CSU),10,10/131,17.04.1985
294,Strauss (CSU),10,10/131,17.04.1985
295,Erler (SPD),10,10/131,17.04.1985
296,Renner (KPD),10,10/131,17.04.1985
297,Renner (KPD),10,10/131,17.04.1985
298,Renner (KPD),10,10/131,17.04.1985
299,Renner (KPD),10,10/131,17.04.1985
300,Renner (KPD),10,10/131,17.04.1985
301,Loritz (WAV),10,10/131,17.04.1985
302,Ewers (DP),10,10/131,17.04.1985
303,Ewers (DP),10,10/131,17.04.1985
304,Schoettle (SPD),10,10/131,17.04.1985
305,Leibbrand (KPD),10,10/131,17.04.1985
306,Arndgen (CDU),10,10/131,17.04.1985
307,Rische (KPD),10,10/131,17.04.1985
308,Rische (KPD),10,10/131,17.04.1985
309,Rümmele (CDU),10,10/131,17.04.1985
310,Seuffert (SPD),10,10/131,17.04.1985
311,Rümmele (CDU),10,10/131,17.04.1985
312,Renner (KPD),10,10/131,17.04.1985
313,Neumann (SPD),10,10/131,17.04.1985
314,Neumann (SPD),10,10/131,17.04.1985
315,Loritz (WAV),10,10/131,17.04.1985
316,Renner (KPD),10,10/131,17.04.1985
317,Loritz (WAV),10,10/131,17.04.1985
318,Erler (SPD),10,10/131,17.04.1985
319,Kiesinger (CDU/CSU),10,10/131,17.04.1985
320,Erler (SPD),10,10/131,17.04.1985
321,Rische (KPD),10,10/131,17.04.1985
322,Rische (KPD),10,10/131,17.04.1985
323,Rische (KPD),10,10/131,17.04.1985
324,Etzel (Duisburg) (CDU),10,10/131,17.04.1985
325,Rische (KPD),10,10/131,17.04.1985
326,Rische (KPD),10,10/131,17.04.1985
327,Schoettle (SPD),10,10/131,17.04.1985
328,Agatz (KPD),10,10/131,17.04.1985
329,Cramer (SPD),10,10/131,17.04.1985
330,Seuffert (SPD),10,10/131,17.04.1985
331,Seuffert (SPD),10,10/131,17.04.1985
332,Seuffert (SPD),10,10/131,17.04.1985
333,Arndgen (CDU),10,10/131,17.04.1985
334,Krause (Z),10,10/131,17.04.1985
335,Strauss (CSU),10,10/131,17.04.1985
336,Richter (Frankfurt) (SPD),10,10/131,17.04.1985
337,Lübke (CDU),10,10/131,17.04.1985
338,Rische (KPD),10,10/131,17.04.1985
339,Naegel (CDU),10,10/131,17.04.1985
340,Juncker (FDP),10,10/131,17.04.1985
341,Rische (KPD),10,10/131,17.04.1985
342,Lübke (CDU),10,10/131,17.04.1985
343,Sabel (CDU),10,10/131,17.04.1985
344,Ollenhauer (SPD),10,10/131,17.04.1985
345,Reimann (KPD),10,10/131,17.04.1985
346,Reimann (KPD),10,10/131,17.04.1985
347,Reimann (KPD),10,10/131,17.04.1985
348,Reimann (KPD),10,10/131,17.04.1985
349,Reimann (KPD),10,10/131,17.04.1985
350,Reimann (KPD),10,10/131,17.04.1985
351,Reimann (KPD),10,10/131,17.04.1985
352,Reimann (KPD),10,10/131,17.04.1985
353,Reimann (KPD),10,10/131,17.04.1985
354,Loritz (WAV),10,10/131,17.04.1985
355,Renner (KPD),10,10/131,17.04.1985
356,Pelster (CDU),10,10/131,17.04.1985
357,Euler (FDP),10,10/131,17.04.1985
358,Hoogen (CDU),10,10/131,17.04.1985
359,Leibbrand (KPD),10,10/131,17.04.1985
360,Brökelschen (CDU),10,10/131,17.04.1985
361,Klabunde (SPD),10,10/131,17.04.1985
362,Paul (KPD),10,10/131,17.04.1985
363,Loritz (WAV),10,10/131,17.04.1985
364,Gundelach (KPD),10,10/131,17.04.1985
365,Günther (CDU),10,10/131,17.04.1985
366,Mellies (SPD),10,10/131,17.04.1985
367,Rümmele (CDU),10,10/131,17.04.1985
368,Kahn (CSU),10,10/131,17.04.1985
369,Renner (KPD),10,10/131,17.04.1985
370,Bazille (SPD),10,10/131,17.04.1985
371,Arndgen (CDU),10,10/131,17.04.1985
372,Renner (KPD),10,10/131,17.04.1985
373,Renner (KPD),10,10/131,17.04.1985
374,Renner (KPD) Abgeordneter,10,10/131,17.04.1985
375,Bazille (SPD),10,10/131,17.04.1985
376,Renner (KPD),10,10/131,17.04.1985
377,Lübke (CDU),10,10/131,17.04.1985
378,Etzel (CDU),10,10/131,17.04.1985
379,Sabel (CDU),10,10/131,17.04.1985
380,Hoogen (CDU),10,10/131,17.04.1985
381,Hoogen (CDU),10,10/131,17.04.1985
382,Loritz (WAV),10,10/131,17.04.1985
383,Kemmer (CSU),10,10/131,17.04.1985
384,Loritz (WAV),10,10/131,17.04.1985
385,Loritz (WAV),10,10/131,17.04.1985
386,Loritz (WAV),10,10/131,17.04.1985
387,Gengler (CDU),10,10/131,17.04.1985
388,Gengler (CDU),10,10/131,17.04.1985
389,Gengler (CDU),10,10/131,17.04.1985
390,Kiesinger (CDU),10,10/131,17.04.1985
391,Renner (KPD),10,10/131,17.04.1985
392,Renner (KPD),10,10/131,17.04.1985
393,Ewers (DP),10,10/131,17.04.1985
394,Ewers (DP),10,10/131,17.04.1985
395,Eichler (SPD),10,10/131,17.04.1985
396,Höfler (CDU),10,10/131,17.04.1985
397,Renner (KPD),10,10/131,17.04.1985
398,Renner (KPD),10,10/131,17.04.1985
399,Renner (KPD),10,10/131,17.04.1985
400,Renner (KPD),10,10/131,17.04.1985
401,Renner (KPD),10,10/131,17.04.1985
402,Renner (KPD),10,10/131,17.04.1985
403,Mellies (SPD),10,10/131,17.04.1985
404,Rische (KPD),10,10/131,17.04.1985
405,Rische (KPD),10,10/131,17.04.1985
406,Neuburger (CDU),10,10/131,17.04.1985
407,Seuffert (SPD),10,10/131,17.04.1985
408,Ewers (DP),10,10/131,17.04.1985
409,Loritz (WAV),10,10/131,17.04.1985
410,Rische (KPD),10,10/131,17.04.1985
411,Morgenthaler (CDU),10,10/131,17.04.1985
412,Renner (KPD),10,10/131,17.04.1985
413,Loritz (WAV),10,10/131,17.04.1985
414,Loritz (WAV),10,10/131,17.04.1985
415,Vesper (KPD),10,10/131,17.04.1985
416,Wehner (SPD),10,10/131,17.04.1985
417,Rademacher (FDP),10,10/131,17.04.1985
418,Renner (KPD),10,10/131,17.04.1985
419,Lorits (WAV),10,10/131,17.04.1985
420,Ollenhauer (SPD),10,10/131,17.04.1985
421,Rische (KPD),10,10/131,17.04.1985
422,Ekstrand (SPD),10,10/131,17.04.1985
423,Ekstrand (SPD),10,10/131,17.04.1985
424,Hoogen (CDU),10,10/131,17.04.1985
425,Strauss (CSU),10,10/131,17.04.1985
426,Rische (KPD),10,10/131,17.04.1985
427,Bielig (SPD),10,10/131,17.04.1985
428,Goetzendorff (WAV),10,10/131,17.04.1985
429,Kuntscher (CDU),10,10/131,17.04.1985
430,Stegner (FDP),10,10/131,17.04.1985
431,Donhauser (BP),10,10/131,17.04.1985
432,Farke (DP),10,10/131,17.04.1985
433,Krause (Z),10,10/131,17.04.1985
434,Roth (SPD),10,10/131,17.04.1985
435,Loritz (WAV),10,10/131,17.04.1985
436,Loritz (WAV),10,10/131,17.04.1985
437,Loritz (WAV),10,10/131,17.04.1985
438,Loritz (WAV),10,10/131,17.04.1985
439,Loritz (WAV),10,10/131,17.04.1985
440,Loritz (WAV),10,10/131,17.04.1985
441,Renner (KPD) (zur Geschäftsordnung)	.,10,10/131,17.04.1985
442,Wagner (SPD),10,10/131,17.04.1985
443,Neumayer (FDP),10,10/131,17.04.1985
444,Loritz (WAV),10,10/131,17.04.1985
445,Leibbrand (KPD),10,10/131,17.04.1985
446,Leibbrand (KPD),10,10/131,17.04.1985
447,Gundelach (KPD),10,10/131,17.04.1985
448,Gundelach (KPD),10,10/131,17.04.1985
449,Arnholz (SPD),10,10/131,17.04.1985
450,Paschek (WAV),10,10/131,17.04.1985
451,Pannenbecker (Z),10,10/131,17.04.1985
452,Frommhold (NS),10,10/131,17.04.1985
453,Renner (KPD),10,10/131,17.04.1985
454,Renner (KPD),10,10/131,17.04.1985
455,Neumann (SPD),10,10/131,17.04.1985
456,Wackerzapp (CDU),10,10/131,17.04.1985
457,Stegner (FDP),10,10/131,17.04.1985
458,Bielig (SPD),10,10/131,17.04.1985
459,Rische (KPD),10,10/131,17.04.1985
460,Rische (KPD),10,10/131,17.04.1985
461,Farke (DP),10,10/131,17.04.1985
462,Gengler (CDU),10,10/131,17.04.1985
463,Gengler (CDU),10,10/131,17.04.1985
464,Bazille (SPD),10,10/131,17.04.1985
465,Mende (FDP),10,10/131,17.04.1985
466,Renner (KPD),10,10/131,17.04.1985
467,Renner (KPD),10,10/131,17.04.1985
468,Renner (KPD),10,10/131,17.04.1985
469,Löfflad (WAV),10,10/131,17.04.1985
470,Bazille (SPD),10,10/131,17.04.1985
471,Renner (KPD),10,10/131,17.04.1985
472,Renner (KPD),10,10/131,17.04.1985
473,Kiesinger (CDU),10,10/131,17.04.1985
474,Kiesinger (CDU),10,10/131,17.04.1985
475,Kiesinger (CDU),10,10/131,17.04.1985
476,Kiesinger (CDU),10,10/131,17.04.1985
477,Leibs (CSU),10,10/131,17.04.1985
478,Ewers (DP),10,10/131,17.04.1985
479,Rische (KPD),10,10/131,17.04.1985
480,Klabunde (SPD),10,10/131,17.04.1985
481,Loritz (WAV),10,10/131,17.04.1985
482,Loritz (WAV),10,10/131,17.04.1985
483,Loritz (WAV),10,10/131,17.04.1985
484,Loritz (WAV),10,10/131,17.04.1985
485,Loritz (WAV),10,10/131,17.04.1985
486,Paul (KPD),10,10/131,17.04.1985
487,Lübke (CDU/CSU),10,10/131,17.04.1985
488,Rische (KPD),10,10/131,17.04.1985
489,Kiesinger (CDU),10,10/131,17.04.1985
490,Eder (SPD),10,10/131,17.04.1985
491,Kiesinger (CDU),10,10/131,17.04.1985
492,Hennig (SPD),10,10/131,17.04.1985
493,Erler (SPD),10,10/131,17.04.1985
494,Leibbrand (KPD),10,10/131,17.04.1985
495,Leibbrand (KPD),10,10/131,17.04.1985
496,Raestrup (CDU),10,10/131,17.04.1985
497,Rische (KPD),10,10/131,17.04.1985
498,Freudenberg (FDP),10,10/131,17.04.1985
499,Goetzendorff (WAV),10,10/131,17.04.1985
500,Agatz (KPD),10,10/131,17.04.1985
501,Schmidt (WAV),10,10/131,17.04.1985
502,Kurlbaum (SPD),10,10/131,17.04.1985
503,Loritz (WAV),10,10/131,17.04.1985
504,Loritz (WAV),10,10/131,17.04.1985
505,Loritz (WAV),10,10/131,17.04.1985
506,Loritz (WAV) Antragsteller,10,10/131,17.04.1985
507,Margulies (FDP),10,10/131,17.04.1985
508,Aumer (BP),10,10/131,17.04.1985
509,Loritz (WAV),10,10/131,17.04.1985
510,Loritz (WAV),10,10/131,17.04.1985
511,Loritz (WAV),10,10/131,17.04.1985
512,Loritz (WAV),10,10/131,17.04.1985
513,Loritz (WAV),10,10/131,17.04.1985
514,Loritz (WAV),10,10/131,17.04.1985
515,Schoettle (SPD),10,10/131,17.04.1985
516,Etzel (CDU),10,10/131,17.04.1985
517,Rische (KPD),10,10/131,17.04.1985
518,Rische (KPD),10,10/131,17.04.1985
519,Aumer (BP),10,10/131,17.04.1985
520,Aumer (BP),10,10/131,17.04.1985
521,Loritz (WAV),10,10/131,17.04.1985
522,Bodensteiner (CSU),10,10/131,17.04.1985
523,Morgenthaler (CDU),10,10/131,17.04.1985
524,Loritz (WAV),10,10/131,17.04.1985
525,Renner (KPD),10,10/131,17.04.1985
526,Renner (KPD),10,10/131,17.04.1985
527,Farke (DP),10,10/131,17.04.1985
528,Höfler (CDU),10,10/131,17.04.1985
529,Farke (DP),10,10/131,17.04.1985
530,Renner (KPD),10,10/131,17.04.1985
531,Renner (KPD),10,10/131,17.04.1985
532,Renner (KPD),10,10/131,17.04.1985
533,Renner (KPD),10,10/131,17.04.1985
534,Renner (KPD),10,10/131,17.04.1985
535,Renner (KPD),10,10/131,17.04.1985
536,Pohle (SPD),10,10/131,17.04.1985
537,Lübke (CDU),10,10/131,17.04.1985
538,Brunner (SPD),10,10/131,17.04.1985
539,Rische (KPD),10,10/131,17.04.1985
540,Aumer (BP),10,10/131,17.04.1985
541,Löfflad (WAV),10,10/131,17.04.1985
542,Arndgen (CDU),10,10/131,17.04.1985
543,Richter (SPD),10,10/131,17.04.1985
544,Richter (SPD),10,10/131,17.04.1985
545,Richter (SPD),10,10/131,17.04.1985
546,Fischer (SPD),10,10/131,17.04.1985
547,Renner (KPD),10,10/131,17.04.1985
548,Tobaben (DP),10,10/131,17.04.1985
549,Wehner (SPD),10,10/131,17.04.1985
550,Höfler (CDU),10,10/131,17.04.1985
551,Krause (Z),10,10/131,17.04.1985
552,Kuntscher (CDU),10,10/131,17.04.1985
553,Tichi (WAV),10,10/131,17.04.1985
554,Tichi (WAV),10,10/131,17.04.1985
555,Tichi (WAV),10,10/131,17.04.1985
556,Tichi (WAV),10,10/131,17.04.1985
557,Tichi (WAV),10,10/131,17.04.1985
558,Donhauser (BP),10,10/131,17.04.1985
559,Paul (Württemberg). (SPD),10,10/131,17.04.1985
560,Strauss (CSU),10,10/131,17.04.1985
561,Clausen (SSW),10,10/131,17.04.1985
562,Lücke (CDU),10,10/131,17.04.1985
563,Renner (KPD),10,10/131,17.04.1985
564,Renner (KPD),10,10/131,17.04.1985
565,Renner (KPD),10,10/131,17.04.1985
566,Renner (KPD),10,10/131,17.04.1985
567,Renner (KPD),10,10/131,17.04.1985
568,Renner (KPD),10,10/131,17.04.1985
569,Agatz (KPD),10,10/131,17.04.1985
570,Meyer (Westfalen) (SPD),10,10/131,17.04.1985
571,Arndgen (CDU),10,10/131,17.04.1985
572,Bazille (SPD),10,10/131,17.04.1985
573,Renner (KPD),10,10/131,17.04.1985
574,Mende (FDP),10,10/131,17.04.1985
575,Krause (Z),10,10/131,17.04.1985
576,Bazille (SPD),10,10/131,17.04.1985
577,Bazille (SPD),10,10/131,17.04.1985
