RB_ID,RB_Name,WAHLPERIODE,NR,DATUM
133,Blank (CDU),14,14/253,13.09.2002
134,Euler (FDP),14,14/253,13.09.2002
135,Gundelach (KPD),14,14/253,13.09.2002
136,Neumann (SPD),14,14/253,13.09.2002
137,Nuding (KPD),14,14/253,13.09.2002
138,Nuding (KPD),14,14/253,13.09.2002
139,Strauß (CSU),14,14/253,13.09.2002
140,Renner (KPD),14,14/253,13.09.2002
141,Ollenhauer (SPD),14,14/253,13.09.2002
142,Renner (KPD),14,14/253,13.09.2002
143,Rische (KPD),14,14/253,13.09.2002
144,Mellies (SPD),14,14/253,13.09.2002
145,Paul (KPD),14,14/253,13.09.2002
146,Schoettle (SPD),14,14/253,13.09.2002
147,Paul (KPD),14,14/253,13.09.2002
148,Arndgen (CDU),14,14/253,13.09.2002
149,Richter (SPD),14,14/253,13.09.2002
150,Nuding (KPD),14,14/253,13.09.2002
151,Reitzner (SPD),14,14/253,13.09.2002
152,Bazille (SPD),14,14/253,13.09.2002
153,Bazille (SPD),14,14/253,13.09.2002
154,Renner (KPD),14,14/253,13.09.2002
155,Renner (KPD),14,14/253,13.09.2002
156,Ollenhauer (SPD),14,14/253,13.09.2002
157,Ollenhauer (SPD),14,14/253,13.09.2002
158,Renner (KPD),14,14/253,13.09.2002
159,Renner (KPD),14,14/253,13.09.2002
160,Renner (KPD),14,14/253,13.09.2002
161,Renner (KPD),14,14/253,13.09.2002
162,Renner (KPD),14,14/253,13.09.2002
163,Renner (KPD),14,14/253,13.09.2002
164,Renner (KPD),14,14/253,13.09.2002
165,Euler (FDP),14,14/253,13.09.2002
166,Zinn (SPD),14,14/253,13.09.2002
167,Rademacher (FDP),14,14/253,13.09.2002
168,Rische (KPD),14,14/253,13.09.2002
169,Rische (KPD),14,14/253,13.09.2002
170,Leddin (SPD),14,14/253,13.09.2002
171,Seuffert (SPD),14,14/253,13.09.2002
172,Leibbrand (KPD),14,14/253,13.09.2002
173,Goetzendorff (WAV),14,14/253,13.09.2002
174,Hilbert (CDU),14,14/253,13.09.2002
175,Renner (KPD),14,14/253,13.09.2002
176,Ollenhauer (SPD),14,14/253,13.09.2002
177,Ollenhauer (SPD),14,14/253,13.09.2002
178,Euler (FDP),14,14/253,13.09.2002
179,Zinn (SPD),14,14/253,13.09.2002
180,Renner (KPD),14,14/253,13.09.2002
181,Löbe (SPD),14,14/253,13.09.2002
182,Euler (FDP),14,14/253,13.09.2002
183,Reimann (KPD),14,14/253,13.09.2002
184,Reimann (KPD),14,14/253,13.09.2002
185,Reimann (KPD),14,14/253,13.09.2002
186,Loritz (WAV),14,14/253,13.09.2002
187,Fisch (KPD),14,14/253,13.09.2002
188,Fisch (KPD),14,14/253,13.09.2002
189,Strauss (CSU),14,14/253,13.09.2002
190,Gundelach (KPD),14,14/253,13.09.2002
191,Pannenbecker (Z),14,14/253,13.09.2002
192,Farke (DP),14,14/253,13.09.2002
193,Donhauser (BP),14,14/253,13.09.2002
194,Pannenbecker (Z),14,14/253,13.09.2002
195,Strauss (CSU),14,14/253,13.09.2002
196,Kiesinger (CDU),14,14/253,13.09.2002
197,Gockeln (CDU),14,14/253,13.09.2002
198,Loritz (WAV),14,14/253,13.09.2002
199,Fisch (KPD),14,14/253,13.09.2002
200,Fisch (KPD),14,14/253,13.09.2002
201,Fisch (KPD),14,14/253,13.09.2002
202,Fisch (KPD),14,14/253,13.09.2002
203,Fisch (KPD),14,14/253,13.09.2002
204,Fisch (KPD),14,14/253,13.09.2002
205,Loritz (WAV),14,14/253,13.09.2002
206,Loritz (WAV),14,14/253,13.09.2002
207,Loritz (WAV),14,14/253,13.09.2002
208,Loritz (WAV),14,14/253,13.09.2002
209,Ollenhauer (SPD),14,14/253,13.09.2002
210,Ollenhauer (SPD),14,14/253,13.09.2002
211,Ollenhauer (SPD),14,14/253,13.09.2002
212,Bausch (CDU),14,14/253,13.09.2002
213,Euler (FDP),14,14/253,13.09.2002
214,Fisch (KPD),14,14/253,13.09.2002
215,Fisch (KPD),14,14/253,13.09.2002
216,Fisch (KPD),14,14/253,13.09.2002
217,Euler (FDP),14,14/253,13.09.2002
218,Strauss (CSU),14,14/253,13.09.2002
219,Ribbeheger (Z),14,14/253,13.09.2002
220,Strauss (CSU),14,14/253,13.09.2002
221,Strauss (CSU),14,14/253,13.09.2002
222,Strauss (CSU),14,14/253,13.09.2002
223,Walter (DP),14,14/253,13.09.2002
224,Rademacher (FDP),14,14/253,13.09.2002
225,Niebergall (KPD),14,14/253,13.09.2002
226,Stahl (FDP),14,14/253,13.09.2002
227,Arndgen (CDU),14,14/253,13.09.2002
228,Pohle (SPD),14,14/253,13.09.2002
229,Leddin (SPD),14,14/253,13.09.2002
230,Sabel (CDU),14,14/253,13.09.2002
231,Krause (Z),14,14/253,13.09.2002
232,Renner (KPD),14,14/253,13.09.2002
233,Renner (KPD),14,14/253,13.09.2002
234,Pohle (SPD),14,14/253,13.09.2002
235,Sabel (CDU),14,14/253,13.09.2002
236,Rademacher (FDP),14,14/253,13.09.2002
237,Renner (KPD),14,14/253,13.09.2002
238,Ewers (DP),14,14/253,13.09.2002
239,Euler (FDP),14,14/253,13.09.2002
240,Leibbrand (KPD),14,14/253,13.09.2002
241,Loritz (WAV),14,14/253,13.09.2002
242,Loritz (WAV),14,14/253,13.09.2002
243,Rische (KPD),14,14/253,13.09.2002
244,Rische (KPD),14,14/253,13.09.2002
245,Rische (KPD),14,14/253,13.09.2002
246,Rische (KPD),14,14/253,13.09.2002
247,Rische (KPD),14,14/253,13.09.2002
248,Schoettle (SPD),14,14/253,13.09.2002
249,Schuster (WAV),14,14/253,13.09.2002
250,Gundelach (KPD),14,14/253,13.09.2002
251,Loritz (WAV),14,14/253,13.09.2002
252,Mertins (SPD),14,14/253,13.09.2002
253,Harig (KPD),14,14/253,13.09.2002
254,Harig (KPD),14,14/253,13.09.2002
255,Sabel (CDU/CSU),14,14/253,13.09.2002
256,Nuding (KPD),14,14/253,13.09.2002
257,Stücklen (CSU),14,14/253,13.09.2002
258,Wönner (SPD),14,14/253,13.09.2002
259,Arnholz (SPD),14,14/253,13.09.2002
260,Euler (FDP),14,14/253,13.09.2002
261,Euler (FDP),14,14/253,13.09.2002
262,Nuding (KPD),14,14/253,13.09.2002
263,Nuding (KPD),14,14/253,13.09.2002
264,Löbe (SPD),14,14/253,13.09.2002
265,Euler (FDP),14,14/253,13.09.2002
266,Krause (Z),14,14/253,13.09.2002
267,Renner (KPD),14,14/253,13.09.2002
268,Matzner (SPD),14,14/253,13.09.2002
269,Loritz (WAV),14,14/253,13.09.2002
270,Frommhold (NR),14,14/253,13.09.2002
271,Ehren (CDU),14,14/253,13.09.2002
272,Krause (Z),14,14/253,13.09.2002
273,Renner (KPD),14,14/253,13.09.2002
274,Renner (KPD),14,14/253,13.09.2002
275,Renner (KPD),14,14/253,13.09.2002
276,Kahn (CSU),14,14/253,13.09.2002
277,Strauss (CSU),14,14/253,13.09.2002
278,Erler (SPD),14,14/253,13.09.2002
279,Nuding (KPD),14,14/253,13.09.2002
280,Nuding (KPD),14,14/253,13.09.2002
281,Löbe (SPD),14,14/253,13.09.2002
282,Euler (FDP),14,14/253,13.09.2002
283,Krause (Z),14,14/253,13.09.2002
284,Renner (KPD),14,14/253,13.09.2002
285,Matzner (SPD),14,14/253,13.09.2002
286,Loritz (WAV),14,14/253,13.09.2002
287,Frommhold (NR),14,14/253,13.09.2002
288,Ehren (CDU),14,14/253,13.09.2002
289,Krause (Z),14,14/253,13.09.2002
290,Renner (KPD),14,14/253,13.09.2002
291,Renner (KPD),14,14/253,13.09.2002
292,Renner (KPD),14,14/253,13.09.2002
293,Kahn (CSU),14,14/253,13.09.2002
294,Strauss (CSU),14,14/253,13.09.2002
295,Erler (SPD),14,14/253,13.09.2002
296,Renner (KPD),14,14/253,13.09.2002
297,Renner (KPD),14,14/253,13.09.2002
298,Renner (KPD),14,14/253,13.09.2002
299,Renner (KPD),14,14/253,13.09.2002
300,Renner (KPD),14,14/253,13.09.2002
301,Loritz (WAV),14,14/253,13.09.2002
302,Ewers (DP),14,14/253,13.09.2002
303,Ewers (DP),14,14/253,13.09.2002
304,Schoettle (SPD),14,14/253,13.09.2002
305,Leibbrand (KPD),14,14/253,13.09.2002
306,Arndgen (CDU),14,14/253,13.09.2002
307,Rische (KPD),14,14/253,13.09.2002
308,Rische (KPD),14,14/253,13.09.2002
309,Rümmele (CDU),14,14/253,13.09.2002
310,Seuffert (SPD),14,14/253,13.09.2002
311,Rümmele (CDU),14,14/253,13.09.2002
312,Renner (KPD),14,14/253,13.09.2002
313,Neumann (SPD),14,14/253,13.09.2002
314,Neumann (SPD),14,14/253,13.09.2002
315,Loritz (WAV),14,14/253,13.09.2002
316,Renner (KPD),14,14/253,13.09.2002
317,Loritz (WAV),14,14/253,13.09.2002
318,Erler (SPD),14,14/253,13.09.2002
319,Kiesinger (CDU/CSU),14,14/253,13.09.2002
320,Erler (SPD),14,14/253,13.09.2002
321,Rische (KPD),14,14/253,13.09.2002
322,Rische (KPD),14,14/253,13.09.2002
323,Rische (KPD),14,14/253,13.09.2002
324,Etzel (Duisburg) (CDU),14,14/253,13.09.2002
325,Rische (KPD),14,14/253,13.09.2002
326,Rische (KPD),14,14/253,13.09.2002
327,Schoettle (SPD),14,14/253,13.09.2002
328,Agatz (KPD),14,14/253,13.09.2002
329,Cramer (SPD),14,14/253,13.09.2002
330,Seuffert (SPD),14,14/253,13.09.2002
331,Seuffert (SPD),14,14/253,13.09.2002
332,Seuffert (SPD),14,14/253,13.09.2002
333,Arndgen (CDU),14,14/253,13.09.2002
334,Krause (Z),14,14/253,13.09.2002
335,Strauss (CSU),14,14/253,13.09.2002
336,Richter (Frankfurt) (SPD),14,14/253,13.09.2002
337,Lübke (CDU),14,14/253,13.09.2002
338,Rische (KPD),14,14/253,13.09.2002
339,Naegel (CDU),14,14/253,13.09.2002
340,Juncker (FDP),14,14/253,13.09.2002
341,Rische (KPD),14,14/253,13.09.2002
342,Lübke (CDU),14,14/253,13.09.2002
343,Sabel (CDU),14,14/253,13.09.2002
344,Ollenhauer (SPD),14,14/253,13.09.2002
345,Reimann (KPD),14,14/253,13.09.2002
346,Reimann (KPD),14,14/253,13.09.2002
347,Reimann (KPD),14,14/253,13.09.2002
348,Reimann (KPD),14,14/253,13.09.2002
349,Reimann (KPD),14,14/253,13.09.2002
350,Reimann (KPD),14,14/253,13.09.2002
351,Reimann (KPD),14,14/253,13.09.2002
352,Reimann (KPD),14,14/253,13.09.2002
353,Reimann (KPD),14,14/253,13.09.2002
354,Loritz (WAV),14,14/253,13.09.2002
355,Renner (KPD),14,14/253,13.09.2002
356,Pelster (CDU),14,14/253,13.09.2002
357,Euler (FDP),14,14/253,13.09.2002
358,Hoogen (CDU),14,14/253,13.09.2002
359,Leibbrand (KPD),14,14/253,13.09.2002
360,Brökelschen (CDU),14,14/253,13.09.2002
361,Klabunde (SPD),14,14/253,13.09.2002
362,Paul (KPD),14,14/253,13.09.2002
363,Loritz (WAV),14,14/253,13.09.2002
364,Gundelach (KPD),14,14/253,13.09.2002
365,Günther (CDU),14,14/253,13.09.2002
366,Mellies (SPD),14,14/253,13.09.2002
367,Rümmele (CDU),14,14/253,13.09.2002
368,Kahn (CSU),14,14/253,13.09.2002
369,Renner (KPD),14,14/253,13.09.2002
370,Bazille (SPD),14,14/253,13.09.2002
371,Arndgen (CDU),14,14/253,13.09.2002
372,Renner (KPD),14,14/253,13.09.2002
373,Renner (KPD),14,14/253,13.09.2002
374,Renner (KPD) Abgeordneter,14,14/253,13.09.2002
375,Bazille (SPD),14,14/253,13.09.2002
376,Renner (KPD),14,14/253,13.09.2002
377,Lübke (CDU),14,14/253,13.09.2002
378,Etzel (CDU),14,14/253,13.09.2002
379,Sabel (CDU),14,14/253,13.09.2002
380,Hoogen (CDU),14,14/253,13.09.2002
381,Hoogen (CDU),14,14/253,13.09.2002
382,Loritz (WAV),14,14/253,13.09.2002
383,Kemmer (CSU),14,14/253,13.09.2002
384,Loritz (WAV),14,14/253,13.09.2002
385,Loritz (WAV),14,14/253,13.09.2002
386,Loritz (WAV),14,14/253,13.09.2002
387,Gengler (CDU),14,14/253,13.09.2002
388,Gengler (CDU),14,14/253,13.09.2002
389,Gengler (CDU),14,14/253,13.09.2002
390,Kiesinger (CDU),14,14/253,13.09.2002
391,Renner (KPD),14,14/253,13.09.2002
392,Renner (KPD),14,14/253,13.09.2002
393,Ewers (DP),14,14/253,13.09.2002
394,Ewers (DP),14,14/253,13.09.2002
395,Eichler (SPD),14,14/253,13.09.2002
396,Höfler (CDU),14,14/253,13.09.2002
397,Renner (KPD),14,14/253,13.09.2002
398,Renner (KPD),14,14/253,13.09.2002
399,Renner (KPD),14,14/253,13.09.2002
400,Renner (KPD),14,14/253,13.09.2002
401,Renner (KPD),14,14/253,13.09.2002
402,Renner (KPD),14,14/253,13.09.2002
403,Mellies (SPD),14,14/253,13.09.2002
404,Rische (KPD),14,14/253,13.09.2002
405,Rische (KPD),14,14/253,13.09.2002
406,Neuburger (CDU),14,14/253,13.09.2002
407,Seuffert (SPD),14,14/253,13.09.2002
408,Ewers (DP),14,14/253,13.09.2002
409,Loritz (WAV),14,14/253,13.09.2002
410,Rische (KPD),14,14/253,13.09.2002
411,Morgenthaler (CDU),14,14/253,13.09.2002
412,Renner (KPD),14,14/253,13.09.2002
413,Loritz (WAV),14,14/253,13.09.2002
414,Loritz (WAV),14,14/253,13.09.2002
415,Vesper (KPD),14,14/253,13.09.2002
416,Wehner (SPD),14,14/253,13.09.2002
417,Rademacher (FDP),14,14/253,13.09.2002
418,Renner (KPD),14,14/253,13.09.2002
419,Lorits (WAV),14,14/253,13.09.2002
420,Ollenhauer (SPD),14,14/253,13.09.2002
421,Rische (KPD),14,14/253,13.09.2002
422,Ekstrand (SPD),14,14/253,13.09.2002
423,Ekstrand (SPD),14,14/253,13.09.2002
424,Hoogen (CDU),14,14/253,13.09.2002
425,Strauss (CSU),14,14/253,13.09.2002
426,Rische (KPD),14,14/253,13.09.2002
427,Bielig (SPD),14,14/253,13.09.2002
428,Goetzendorff (WAV),14,14/253,13.09.2002
429,Kuntscher (CDU),14,14/253,13.09.2002
430,Stegner (FDP),14,14/253,13.09.2002
431,Donhauser (BP),14,14/253,13.09.2002
432,Farke (DP),14,14/253,13.09.2002
433,Krause (Z),14,14/253,13.09.2002
434,Roth (SPD),14,14/253,13.09.2002
435,Loritz (WAV),14,14/253,13.09.2002
436,Loritz (WAV),14,14/253,13.09.2002
437,Loritz (WAV),14,14/253,13.09.2002
438,Loritz (WAV),14,14/253,13.09.2002
439,Loritz (WAV),14,14/253,13.09.2002
440,Loritz (WAV),14,14/253,13.09.2002
441,Renner (KPD) (zur Geschäftsordnung)	.,14,14/253,13.09.2002
442,Wagner (SPD),14,14/253,13.09.2002
443,Neumayer (FDP),14,14/253,13.09.2002
444,Loritz (WAV),14,14/253,13.09.2002
445,Leibbrand (KPD),14,14/253,13.09.2002
446,Leibbrand (KPD),14,14/253,13.09.2002
447,Gundelach (KPD),14,14/253,13.09.2002
448,Gundelach (KPD),14,14/253,13.09.2002
449,Arnholz (SPD),14,14/253,13.09.2002
450,Paschek (WAV),14,14/253,13.09.2002
451,Pannenbecker (Z),14,14/253,13.09.2002
452,Frommhold (NS),14,14/253,13.09.2002
453,Renner (KPD),14,14/253,13.09.2002
454,Renner (KPD),14,14/253,13.09.2002
455,Neumann (SPD),14,14/253,13.09.2002
456,Wackerzapp (CDU),14,14/253,13.09.2002
457,Stegner (FDP),14,14/253,13.09.2002
458,Bielig (SPD),14,14/253,13.09.2002
459,Rische (KPD),14,14/253,13.09.2002
460,Rische (KPD),14,14/253,13.09.2002
461,Farke (DP),14,14/253,13.09.2002
462,Gengler (CDU),14,14/253,13.09.2002
463,Gengler (CDU),14,14/253,13.09.2002
464,Bazille (SPD),14,14/253,13.09.2002
465,Mende (FDP),14,14/253,13.09.2002
466,Renner (KPD),14,14/253,13.09.2002
467,Renner (KPD),14,14/253,13.09.2002
468,Renner (KPD),14,14/253,13.09.2002
469,Löfflad (WAV),14,14/253,13.09.2002
470,Bazille (SPD),14,14/253,13.09.2002
471,Renner (KPD),14,14/253,13.09.2002
472,Renner (KPD),14,14/253,13.09.2002
473,Kiesinger (CDU),14,14/253,13.09.2002
474,Kiesinger (CDU),14,14/253,13.09.2002
475,Kiesinger (CDU),14,14/253,13.09.2002
476,Kiesinger (CDU),14,14/253,13.09.2002
477,Leibs (CSU),14,14/253,13.09.2002
478,Ewers (DP),14,14/253,13.09.2002
479,Rische (KPD),14,14/253,13.09.2002
480,Klabunde (SPD),14,14/253,13.09.2002
481,Loritz (WAV),14,14/253,13.09.2002
482,Loritz (WAV),14,14/253,13.09.2002
483,Loritz (WAV),14,14/253,13.09.2002
484,Loritz (WAV),14,14/253,13.09.2002
485,Loritz (WAV),14,14/253,13.09.2002
486,Paul (KPD),14,14/253,13.09.2002
487,Lübke (CDU/CSU),14,14/253,13.09.2002
488,Rische (KPD),14,14/253,13.09.2002
489,Kiesinger (CDU),14,14/253,13.09.2002
490,Eder (SPD),14,14/253,13.09.2002
491,Kiesinger (CDU),14,14/253,13.09.2002
492,Hennig (SPD),14,14/253,13.09.2002
493,Erler (SPD),14,14/253,13.09.2002
494,Leibbrand (KPD),14,14/253,13.09.2002
495,Leibbrand (KPD),14,14/253,13.09.2002
496,Raestrup (CDU),14,14/253,13.09.2002
497,Rische (KPD),14,14/253,13.09.2002
498,Freudenberg (FDP),14,14/253,13.09.2002
499,Goetzendorff (WAV),14,14/253,13.09.2002
500,Agatz (KPD),14,14/253,13.09.2002
501,Schmidt (WAV),14,14/253,13.09.2002
502,Kurlbaum (SPD),14,14/253,13.09.2002
503,Loritz (WAV),14,14/253,13.09.2002
504,Loritz (WAV),14,14/253,13.09.2002
505,Loritz (WAV),14,14/253,13.09.2002
506,Loritz (WAV) Antragsteller,14,14/253,13.09.2002
507,Margulies (FDP),14,14/253,13.09.2002
508,Aumer (BP),14,14/253,13.09.2002
509,Loritz (WAV),14,14/253,13.09.2002
510,Loritz (WAV),14,14/253,13.09.2002
511,Loritz (WAV),14,14/253,13.09.2002
512,Loritz (WAV),14,14/253,13.09.2002
513,Loritz (WAV),14,14/253,13.09.2002
514,Loritz (WAV),14,14/253,13.09.2002
515,Schoettle (SPD),14,14/253,13.09.2002
516,Etzel (CDU),14,14/253,13.09.2002
517,Rische (KPD),14,14/253,13.09.2002
518,Rische (KPD),14,14/253,13.09.2002
519,Aumer (BP),14,14/253,13.09.2002
520,Aumer (BP),14,14/253,13.09.2002
521,Loritz (WAV),14,14/253,13.09.2002
522,Bodensteiner (CSU),14,14/253,13.09.2002
523,Morgenthaler (CDU),14,14/253,13.09.2002
524,Loritz (WAV),14,14/253,13.09.2002
525,Renner (KPD),14,14/253,13.09.2002
526,Renner (KPD),14,14/253,13.09.2002
527,Farke (DP),14,14/253,13.09.2002
528,Höfler (CDU),14,14/253,13.09.2002
529,Farke (DP),14,14/253,13.09.2002
530,Renner (KPD),14,14/253,13.09.2002
531,Renner (KPD),14,14/253,13.09.2002
532,Renner (KPD),14,14/253,13.09.2002
533,Renner (KPD),14,14/253,13.09.2002
534,Renner (KPD),14,14/253,13.09.2002
535,Renner (KPD),14,14/253,13.09.2002
536,Pohle (SPD),14,14/253,13.09.2002
537,Lübke (CDU),14,14/253,13.09.2002
538,Brunner (SPD),14,14/253,13.09.2002
539,Rische (KPD),14,14/253,13.09.2002
540,Aumer (BP),14,14/253,13.09.2002
541,Löfflad (WAV),14,14/253,13.09.2002
542,Arndgen (CDU),14,14/253,13.09.2002
543,Richter (SPD),14,14/253,13.09.2002
544,Richter (SPD),14,14/253,13.09.2002
545,Richter (SPD),14,14/253,13.09.2002
546,Fischer (SPD),14,14/253,13.09.2002
547,Renner (KPD),14,14/253,13.09.2002
548,Tobaben (DP),14,14/253,13.09.2002
549,Wehner (SPD),14,14/253,13.09.2002
550,Höfler (CDU),14,14/253,13.09.2002
551,Krause (Z),14,14/253,13.09.2002
552,Kuntscher (CDU),14,14/253,13.09.2002
553,Tichi (WAV),14,14/253,13.09.2002
554,Tichi (WAV),14,14/253,13.09.2002
555,Tichi (WAV),14,14/253,13.09.2002
556,Tichi (WAV),14,14/253,13.09.2002
557,Tichi (WAV),14,14/253,13.09.2002
558,Donhauser (BP),14,14/253,13.09.2002
559,Paul (Württemberg). (SPD),14,14/253,13.09.2002
560,Strauss (CSU),14,14/253,13.09.2002
561,Clausen (SSW),14,14/253,13.09.2002
562,Lücke (CDU),14,14/253,13.09.2002
563,Renner (KPD),14,14/253,13.09.2002
564,Renner (KPD),14,14/253,13.09.2002
565,Renner (KPD),14,14/253,13.09.2002
566,Renner (KPD),14,14/253,13.09.2002
567,Renner (KPD),14,14/253,13.09.2002
568,Renner (KPD),14,14/253,13.09.2002
569,Agatz (KPD),14,14/253,13.09.2002
570,Meyer (Westfalen) (SPD),14,14/253,13.09.2002
571,Arndgen (CDU),14,14/253,13.09.2002
572,Bazille (SPD),14,14/253,13.09.2002
573,Renner (KPD),14,14/253,13.09.2002
574,Mende (FDP),14,14/253,13.09.2002
575,Krause (Z),14,14/253,13.09.2002
576,Bazille (SPD),14,14/253,13.09.2002
577,Bazille (SPD),14,14/253,13.09.2002
