RB_ID,RB_Name,WAHLPERIODE,NR,DATUM
189,Strauss (CSU),5,05/247,03.07.1969
190,Gundelach (KPD),5,05/247,03.07.1969
191,Pannenbecker (Z),5,05/247,03.07.1969
192,Farke (DP),5,05/247,03.07.1969
193,Donhauser (BP),5,05/247,03.07.1969
194,Pannenbecker (Z),5,05/247,03.07.1969
195,Strauss (CSU),5,05/247,03.07.1969
196,Kiesinger (CDU),5,05/247,03.07.1969
197,Gockeln (CDU),5,05/247,03.07.1969
198,Loritz (WAV),5,05/247,03.07.1969
199,Fisch (KPD),5,05/247,03.07.1969
200,Fisch (KPD),5,05/247,03.07.1969
201,Fisch (KPD),5,05/247,03.07.1969
202,Fisch (KPD),5,05/247,03.07.1969
203,Fisch (KPD),5,05/247,03.07.1969
204,Fisch (KPD),5,05/247,03.07.1969
205,Loritz (WAV),5,05/247,03.07.1969
206,Loritz (WAV),5,05/247,03.07.1969
207,Loritz (WAV),5,05/247,03.07.1969
208,Loritz (WAV),5,05/247,03.07.1969
209,Ollenhauer (SPD),5,05/247,03.07.1969
210,Ollenhauer (SPD),5,05/247,03.07.1969
211,Ollenhauer (SPD),5,05/247,03.07.1969
212,Bausch (CDU),5,05/247,03.07.1969
213,Euler (FDP),5,05/247,03.07.1969
214,Fisch (KPD),5,05/247,03.07.1969
215,Fisch (KPD),5,05/247,03.07.1969
216,Fisch (KPD),5,05/247,03.07.1969
217,Euler (FDP),5,05/247,03.07.1969
218,Strauss (CSU),5,05/247,03.07.1969
219,Ribbeheger (Z),5,05/247,03.07.1969
220,Strauss (CSU),5,05/247,03.07.1969
221,Strauss (CSU),5,05/247,03.07.1969
222,Strauss (CSU),5,05/247,03.07.1969
223,Walter (DP),5,05/247,03.07.1969
224,Rademacher (FDP),5,05/247,03.07.1969
225,Niebergall (KPD),5,05/247,03.07.1969
226,Stahl (FDP),5,05/247,03.07.1969
227,Arndgen (CDU),5,05/247,03.07.1969
228,Pohle (SPD),5,05/247,03.07.1969
229,Leddin (SPD),5,05/247,03.07.1969
230,Sabel (CDU),5,05/247,03.07.1969
231,Krause (Z),5,05/247,03.07.1969
232,Renner (KPD),5,05/247,03.07.1969
233,Renner (KPD),5,05/247,03.07.1969
234,Pohle (SPD),5,05/247,03.07.1969
235,Sabel (CDU),5,05/247,03.07.1969
236,Rademacher (FDP),5,05/247,03.07.1969
237,Renner (KPD),5,05/247,03.07.1969
238,Ewers (DP),5,05/247,03.07.1969
239,Euler (FDP),5,05/247,03.07.1969
240,Leibbrand (KPD),5,05/247,03.07.1969
241,Loritz (WAV),5,05/247,03.07.1969
242,Loritz (WAV),5,05/247,03.07.1969
243,Rische (KPD),5,05/247,03.07.1969
244,Rische (KPD),5,05/247,03.07.1969
245,Rische (KPD),5,05/247,03.07.1969
246,Rische (KPD),5,05/247,03.07.1969
247,Rische (KPD),5,05/247,03.07.1969
248,Schoettle (SPD),5,05/247,03.07.1969
249,Schuster (WAV),5,05/247,03.07.1969
250,Gundelach (KPD),5,05/247,03.07.1969
251,Loritz (WAV),5,05/247,03.07.1969
252,Mertins (SPD),5,05/247,03.07.1969
253,Harig (KPD),5,05/247,03.07.1969
254,Harig (KPD),5,05/247,03.07.1969
255,Sabel (CDU/CSU),5,05/247,03.07.1969
256,Nuding (KPD),5,05/247,03.07.1969
257,Stücklen (CSU),5,05/247,03.07.1969
258,Wönner (SPD),5,05/247,03.07.1969
259,Arnholz (SPD),5,05/247,03.07.1969
260,Euler (FDP),5,05/247,03.07.1969
261,Euler (FDP),5,05/247,03.07.1969
262,Nuding (KPD),5,05/247,03.07.1969
263,Nuding (KPD),5,05/247,03.07.1969
264,Löbe (SPD),5,05/247,03.07.1969
265,Euler (FDP),5,05/247,03.07.1969
266,Krause (Z),5,05/247,03.07.1969
267,Renner (KPD),5,05/247,03.07.1969
268,Matzner (SPD),5,05/247,03.07.1969
269,Loritz (WAV),5,05/247,03.07.1969
270,Frommhold (NR),5,05/247,03.07.1969
271,Ehren (CDU),5,05/247,03.07.1969
272,Krause (Z),5,05/247,03.07.1969
273,Renner (KPD),5,05/247,03.07.1969
274,Renner (KPD),5,05/247,03.07.1969
275,Renner (KPD),5,05/247,03.07.1969
276,Kahn (CSU),5,05/247,03.07.1969
277,Strauss (CSU),5,05/247,03.07.1969
278,Erler (SPD),5,05/247,03.07.1969
279,Nuding (KPD),5,05/247,03.07.1969
280,Nuding (KPD),5,05/247,03.07.1969
281,Löbe (SPD),5,05/247,03.07.1969
282,Euler (FDP),5,05/247,03.07.1969
283,Krause (Z),5,05/247,03.07.1969
284,Renner (KPD),5,05/247,03.07.1969
285,Matzner (SPD),5,05/247,03.07.1969
286,Loritz (WAV),5,05/247,03.07.1969
287,Frommhold (NR),5,05/247,03.07.1969
288,Ehren (CDU),5,05/247,03.07.1969
289,Krause (Z),5,05/247,03.07.1969
290,Renner (KPD),5,05/247,03.07.1969
291,Renner (KPD),5,05/247,03.07.1969
292,Renner (KPD),5,05/247,03.07.1969
293,Kahn (CSU),5,05/247,03.07.1969
294,Strauss (CSU),5,05/247,03.07.1969
295,Erler (SPD),5,05/247,03.07.1969
296,Renner (KPD),5,05/247,03.07.1969
297,Renner (KPD),5,05/247,03.07.1969
298,Renner (KPD),5,05/247,03.07.1969
299,Renner (KPD),5,05/247,03.07.1969
300,Renner (KPD),5,05/247,03.07.1969
301,Loritz (WAV),5,05/247,03.07.1969
302,Ewers (DP),5,05/247,03.07.1969
303,Ewers (DP),5,05/247,03.07.1969
304,Schoettle (SPD),5,05/247,03.07.1969
305,Leibbrand (KPD),5,05/247,03.07.1969
306,Arndgen (CDU),5,05/247,03.07.1969
307,Rische (KPD),5,05/247,03.07.1969
308,Rische (KPD),5,05/247,03.07.1969
309,Rümmele (CDU),5,05/247,03.07.1969
310,Seuffert (SPD),5,05/247,03.07.1969
311,Rümmele (CDU),5,05/247,03.07.1969
312,Renner (KPD),5,05/247,03.07.1969
313,Neumann (SPD),5,05/247,03.07.1969
314,Neumann (SPD),5,05/247,03.07.1969
315,Loritz (WAV),5,05/247,03.07.1969
316,Renner (KPD),5,05/247,03.07.1969
317,Loritz (WAV),5,05/247,03.07.1969
318,Erler (SPD),5,05/247,03.07.1969
319,Kiesinger (CDU/CSU),5,05/247,03.07.1969
320,Erler (SPD),5,05/247,03.07.1969
321,Rische (KPD),5,05/247,03.07.1969
322,Rische (KPD),5,05/247,03.07.1969
323,Rische (KPD),5,05/247,03.07.1969
324,Etzel (Duisburg) (CDU),5,05/247,03.07.1969
325,Rische (KPD),5,05/247,03.07.1969
326,Rische (KPD),5,05/247,03.07.1969
327,Schoettle (SPD),5,05/247,03.07.1969
328,Agatz (KPD),5,05/247,03.07.1969
329,Cramer (SPD),5,05/247,03.07.1969
330,Seuffert (SPD),5,05/247,03.07.1969
331,Seuffert (SPD),5,05/247,03.07.1969
332,Seuffert (SPD),5,05/247,03.07.1969
333,Arndgen (CDU),5,05/247,03.07.1969
334,Krause (Z),5,05/247,03.07.1969
335,Strauss (CSU),5,05/247,03.07.1969
336,Richter (Frankfurt) (SPD),5,05/247,03.07.1969
337,Lübke (CDU),5,05/247,03.07.1969
338,Rische (KPD),5,05/247,03.07.1969
339,Naegel (CDU),5,05/247,03.07.1969
340,Juncker (FDP),5,05/247,03.07.1969
341,Rische (KPD),5,05/247,03.07.1969
342,Lübke (CDU),5,05/247,03.07.1969
343,Sabel (CDU),5,05/247,03.07.1969
344,Ollenhauer (SPD),5,05/247,03.07.1969
345,Reimann (KPD),5,05/247,03.07.1969
346,Reimann (KPD),5,05/247,03.07.1969
347,Reimann (KPD),5,05/247,03.07.1969
348,Reimann (KPD),5,05/247,03.07.1969
349,Reimann (KPD),5,05/247,03.07.1969
350,Reimann (KPD),5,05/247,03.07.1969
351,Reimann (KPD),5,05/247,03.07.1969
352,Reimann (KPD),5,05/247,03.07.1969
353,Reimann (KPD),5,05/247,03.07.1969
354,Loritz (WAV),5,05/247,03.07.1969
355,Renner (KPD),5,05/247,03.07.1969
356,Pelster (CDU),5,05/247,03.07.1969
357,Euler (FDP),5,05/247,03.07.1969
358,Hoogen (CDU),5,05/247,03.07.1969
359,Leibbrand (KPD),5,05/247,03.07.1969
360,Brökelschen (CDU),5,05/247,03.07.1969
361,Klabunde (SPD),5,05/247,03.07.1969
362,Paul (KPD),5,05/247,03.07.1969
363,Loritz (WAV),5,05/247,03.07.1969
364,Gundelach (KPD),5,05/247,03.07.1969
365,Günther (CDU),5,05/247,03.07.1969
366,Mellies (SPD),5,05/247,03.07.1969
367,Rümmele (CDU),5,05/247,03.07.1969
368,Kahn (CSU),5,05/247,03.07.1969
369,Renner (KPD),5,05/247,03.07.1969
370,Bazille (SPD),5,05/247,03.07.1969
371,Arndgen (CDU),5,05/247,03.07.1969
372,Renner (KPD),5,05/247,03.07.1969
373,Renner (KPD),5,05/247,03.07.1969
374,Renner (KPD) Abgeordneter,5,05/247,03.07.1969
375,Bazille (SPD),5,05/247,03.07.1969
376,Renner (KPD),5,05/247,03.07.1969
377,Lübke (CDU),5,05/247,03.07.1969
378,Etzel (CDU),5,05/247,03.07.1969
379,Sabel (CDU),5,05/247,03.07.1969
380,Hoogen (CDU),5,05/247,03.07.1969
381,Hoogen (CDU),5,05/247,03.07.1969
382,Loritz (WAV),5,05/247,03.07.1969
383,Kemmer (CSU),5,05/247,03.07.1969
384,Loritz (WAV),5,05/247,03.07.1969
385,Loritz (WAV),5,05/247,03.07.1969
386,Loritz (WAV),5,05/247,03.07.1969
387,Gengler (CDU),5,05/247,03.07.1969
388,Gengler (CDU),5,05/247,03.07.1969
389,Gengler (CDU),5,05/247,03.07.1969
390,Kiesinger (CDU),5,05/247,03.07.1969
391,Renner (KPD),5,05/247,03.07.1969
392,Renner (KPD),5,05/247,03.07.1969
393,Ewers (DP),5,05/247,03.07.1969
394,Ewers (DP),5,05/247,03.07.1969
395,Eichler (SPD),5,05/247,03.07.1969
396,Höfler (CDU),5,05/247,03.07.1969
397,Renner (KPD),5,05/247,03.07.1969
398,Renner (KPD),5,05/247,03.07.1969
399,Renner (KPD),5,05/247,03.07.1969
400,Renner (KPD),5,05/247,03.07.1969
401,Renner (KPD),5,05/247,03.07.1969
402,Renner (KPD),5,05/247,03.07.1969
403,Mellies (SPD),5,05/247,03.07.1969
404,Rische (KPD),5,05/247,03.07.1969
405,Rische (KPD),5,05/247,03.07.1969
406,Neuburger (CDU),5,05/247,03.07.1969
407,Seuffert (SPD),5,05/247,03.07.1969
408,Ewers (DP),5,05/247,03.07.1969
409,Loritz (WAV),5,05/247,03.07.1969
410,Rische (KPD),5,05/247,03.07.1969
411,Morgenthaler (CDU),5,05/247,03.07.1969
412,Renner (KPD),5,05/247,03.07.1969
413,Loritz (WAV),5,05/247,03.07.1969
414,Loritz (WAV),5,05/247,03.07.1969
415,Vesper (KPD),5,05/247,03.07.1969
416,Wehner (SPD),5,05/247,03.07.1969
417,Rademacher (FDP),5,05/247,03.07.1969
418,Renner (KPD),5,05/247,03.07.1969
419,Lorits (WAV),5,05/247,03.07.1969
420,Ollenhauer (SPD),5,05/247,03.07.1969
421,Rische (KPD),5,05/247,03.07.1969
422,Ekstrand (SPD),5,05/247,03.07.1969
423,Ekstrand (SPD),5,05/247,03.07.1969
424,Hoogen (CDU),5,05/247,03.07.1969
425,Strauss (CSU),5,05/247,03.07.1969
426,Rische (KPD),5,05/247,03.07.1969
427,Bielig (SPD),5,05/247,03.07.1969
428,Goetzendorff (WAV),5,05/247,03.07.1969
429,Kuntscher (CDU),5,05/247,03.07.1969
430,Stegner (FDP),5,05/247,03.07.1969
431,Donhauser (BP),5,05/247,03.07.1969
432,Farke (DP),5,05/247,03.07.1969
433,Krause (Z),5,05/247,03.07.1969
434,Roth (SPD),5,05/247,03.07.1969
435,Loritz (WAV),5,05/247,03.07.1969
436,Loritz (WAV),5,05/247,03.07.1969
437,Loritz (WAV),5,05/247,03.07.1969
438,Loritz (WAV),5,05/247,03.07.1969
439,Loritz (WAV),5,05/247,03.07.1969
440,Loritz (WAV),5,05/247,03.07.1969
441,Renner (KPD) (zur Geschäftsordnung)	.,5,05/247,03.07.1969
442,Wagner (SPD),5,05/247,03.07.1969
443,Neumayer (FDP),5,05/247,03.07.1969
444,Loritz (WAV),5,05/247,03.07.1969
445,Leibbrand (KPD),5,05/247,03.07.1969
446,Leibbrand (KPD),5,05/247,03.07.1969
447,Gundelach (KPD),5,05/247,03.07.1969
448,Gundelach (KPD),5,05/247,03.07.1969
449,Arnholz (SPD),5,05/247,03.07.1969
450,Paschek (WAV),5,05/247,03.07.1969
451,Pannenbecker (Z),5,05/247,03.07.1969
452,Frommhold (NS),5,05/247,03.07.1969
453,Renner (KPD),5,05/247,03.07.1969
454,Renner (KPD),5,05/247,03.07.1969
455,Neumann (SPD),5,05/247,03.07.1969
456,Wackerzapp (CDU),5,05/247,03.07.1969
457,Stegner (FDP),5,05/247,03.07.1969
458,Bielig (SPD),5,05/247,03.07.1969
459,Rische (KPD),5,05/247,03.07.1969
460,Rische (KPD),5,05/247,03.07.1969
461,Farke (DP),5,05/247,03.07.1969
462,Gengler (CDU),5,05/247,03.07.1969
463,Gengler (CDU),5,05/247,03.07.1969
464,Bazille (SPD),5,05/247,03.07.1969
465,Mende (FDP),5,05/247,03.07.1969
466,Renner (KPD),5,05/247,03.07.1969
467,Renner (KPD),5,05/247,03.07.1969
468,Renner (KPD),5,05/247,03.07.1969
469,Löfflad (WAV),5,05/247,03.07.1969
470,Bazille (SPD),5,05/247,03.07.1969
471,Renner (KPD),5,05/247,03.07.1969
472,Renner (KPD),5,05/247,03.07.1969
473,Kiesinger (CDU),5,05/247,03.07.1969
474,Kiesinger (CDU),5,05/247,03.07.1969
475,Kiesinger (CDU),5,05/247,03.07.1969
476,Kiesinger (CDU),5,05/247,03.07.1969
477,Leibs (CSU),5,05/247,03.07.1969
478,Ewers (DP),5,05/247,03.07.1969
479,Rische (KPD),5,05/247,03.07.1969
480,Klabunde (SPD),5,05/247,03.07.1969
481,Loritz (WAV),5,05/247,03.07.1969
482,Loritz (WAV),5,05/247,03.07.1969
483,Loritz (WAV),5,05/247,03.07.1969
484,Loritz (WAV),5,05/247,03.07.1969
485,Loritz (WAV),5,05/247,03.07.1969
486,Paul (KPD),5,05/247,03.07.1969
487,Lübke (CDU/CSU),5,05/247,03.07.1969
488,Rische (KPD),5,05/247,03.07.1969
489,Kiesinger (CDU),5,05/247,03.07.1969
490,Eder (SPD),5,05/247,03.07.1969
491,Kiesinger (CDU),5,05/247,03.07.1969
492,Hennig (SPD),5,05/247,03.07.1969
493,Erler (SPD),5,05/247,03.07.1969
494,Leibbrand (KPD),5,05/247,03.07.1969
495,Leibbrand (KPD),5,05/247,03.07.1969
496,Raestrup (CDU),5,05/247,03.07.1969
497,Rische (KPD),5,05/247,03.07.1969
498,Freudenberg (FDP),5,05/247,03.07.1969
499,Goetzendorff (WAV),5,05/247,03.07.1969
500,Agatz (KPD),5,05/247,03.07.1969
501,Schmidt (WAV),5,05/247,03.07.1969
502,Kurlbaum (SPD),5,05/247,03.07.1969
503,Loritz (WAV),5,05/247,03.07.1969
504,Loritz (WAV),5,05/247,03.07.1969
505,Loritz (WAV),5,05/247,03.07.1969
506,Loritz (WAV) Antragsteller,5,05/247,03.07.1969
507,Margulies (FDP),5,05/247,03.07.1969
508,Aumer (BP),5,05/247,03.07.1969
509,Loritz (WAV),5,05/247,03.07.1969
510,Loritz (WAV),5,05/247,03.07.1969
511,Loritz (WAV),5,05/247,03.07.1969
512,Loritz (WAV),5,05/247,03.07.1969
513,Loritz (WAV),5,05/247,03.07.1969
514,Loritz (WAV),5,05/247,03.07.1969
515,Schoettle (SPD),5,05/247,03.07.1969
516,Etzel (CDU),5,05/247,03.07.1969
517,Rische (KPD),5,05/247,03.07.1969
518,Rische (KPD),5,05/247,03.07.1969
519,Aumer (BP),5,05/247,03.07.1969
520,Aumer (BP),5,05/247,03.07.1969
521,Loritz (WAV),5,05/247,03.07.1969
522,Bodensteiner (CSU),5,05/247,03.07.1969
523,Morgenthaler (CDU),5,05/247,03.07.1969
524,Loritz (WAV),5,05/247,03.07.1969
525,Renner (KPD),5,05/247,03.07.1969
526,Renner (KPD),5,05/247,03.07.1969
527,Farke (DP),5,05/247,03.07.1969
528,Höfler (CDU),5,05/247,03.07.1969
529,Farke (DP),5,05/247,03.07.1969
530,Renner (KPD),5,05/247,03.07.1969
531,Renner (KPD),5,05/247,03.07.1969
532,Renner (KPD),5,05/247,03.07.1969
533,Renner (KPD),5,05/247,03.07.1969
534,Renner (KPD),5,05/247,03.07.1969
535,Renner (KPD),5,05/247,03.07.1969
536,Pohle (SPD),5,05/247,03.07.1969
537,Lübke (CDU),5,05/247,03.07.1969
538,Brunner (SPD),5,05/247,03.07.1969
539,Rische (KPD),5,05/247,03.07.1969
540,Aumer (BP),5,05/247,03.07.1969
541,Löfflad (WAV),5,05/247,03.07.1969
542,Arndgen (CDU),5,05/247,03.07.1969
543,Richter (SPD),5,05/247,03.07.1969
544,Richter (SPD),5,05/247,03.07.1969
545,Richter (SPD),5,05/247,03.07.1969
546,Fischer (SPD),5,05/247,03.07.1969
547,Renner (KPD),5,05/247,03.07.1969
548,Tobaben (DP),5,05/247,03.07.1969
549,Wehner (SPD),5,05/247,03.07.1969
550,Höfler (CDU),5,05/247,03.07.1969
551,Krause (Z),5,05/247,03.07.1969
552,Kuntscher (CDU),5,05/247,03.07.1969
553,Tichi (WAV),5,05/247,03.07.1969
554,Tichi (WAV),5,05/247,03.07.1969
555,Tichi (WAV),5,05/247,03.07.1969
556,Tichi (WAV),5,05/247,03.07.1969
557,Tichi (WAV),5,05/247,03.07.1969
558,Donhauser (BP),5,05/247,03.07.1969
559,Paul (Württemberg). (SPD),5,05/247,03.07.1969
560,Strauss (CSU),5,05/247,03.07.1969
561,Clausen (SSW),5,05/247,03.07.1969
562,Lücke (CDU),5,05/247,03.07.1969
563,Renner (KPD),5,05/247,03.07.1969
564,Renner (KPD),5,05/247,03.07.1969
565,Renner (KPD),5,05/247,03.07.1969
566,Renner (KPD),5,05/247,03.07.1969
567,Renner (KPD),5,05/247,03.07.1969
568,Renner (KPD),5,05/247,03.07.1969
569,Agatz (KPD),5,05/247,03.07.1969
570,Meyer (Westfalen) (SPD),5,05/247,03.07.1969
571,Arndgen (CDU),5,05/247,03.07.1969
572,Bazille (SPD),5,05/247,03.07.1969
573,Renner (KPD),5,05/247,03.07.1969
574,Mende (FDP),5,05/247,03.07.1969
575,Krause (Z),5,05/247,03.07.1969
576,Bazille (SPD),5,05/247,03.07.1969
577,Bazille (SPD),5,05/247,03.07.1969
