RB_ID,RB_Name,WAHLPERIODE,NR,DATUM
229,Leddin (SPD),15,15/187,28.09.2005
230,Sabel (CDU),15,15/187,28.09.2005
231,Krause (Z),15,15/187,28.09.2005
232,Renner (KPD),15,15/187,28.09.2005
233,Renner (KPD),15,15/187,28.09.2005
234,Pohle (SPD),15,15/187,28.09.2005
235,Sabel (CDU),15,15/187,28.09.2005
236,Rademacher (FDP),15,15/187,28.09.2005
237,Renner (KPD),15,15/187,28.09.2005
238,Ewers (DP),15,15/187,28.09.2005
239,Euler (FDP),15,15/187,28.09.2005
240,Leibbrand (KPD),15,15/187,28.09.2005
241,Loritz (WAV),15,15/187,28.09.2005
242,Loritz (WAV),15,15/187,28.09.2005
243,Rische (KPD),15,15/187,28.09.2005
244,Rische (KPD),15,15/187,28.09.2005
245,Rische (KPD),15,15/187,28.09.2005
246,Rische (KPD),15,15/187,28.09.2005
247,Rische (KPD),15,15/187,28.09.2005
248,Schoettle (SPD),15,15/187,28.09.2005
249,Schuster (WAV),15,15/187,28.09.2005
250,Gundelach (KPD),15,15/187,28.09.2005
251,Loritz (WAV),15,15/187,28.09.2005
252,Mertins (SPD),15,15/187,28.09.2005
253,Harig (KPD),15,15/187,28.09.2005
254,Harig (KPD),15,15/187,28.09.2005
255,Sabel (CDU/CSU),15,15/187,28.09.2005
256,Nuding (KPD),15,15/187,28.09.2005
257,Stücklen (CSU),15,15/187,28.09.2005
258,Wönner (SPD),15,15/187,28.09.2005
259,Arnholz (SPD),15,15/187,28.09.2005
260,Euler (FDP),15,15/187,28.09.2005
261,Euler (FDP),15,15/187,28.09.2005
262,Nuding (KPD),15,15/187,28.09.2005
263,Nuding (KPD),15,15/187,28.09.2005
264,Löbe (SPD),15,15/187,28.09.2005
265,Euler (FDP),15,15/187,28.09.2005
266,Krause (Z),15,15/187,28.09.2005
267,Renner (KPD),15,15/187,28.09.2005
268,Matzner (SPD),15,15/187,28.09.2005
269,Loritz (WAV),15,15/187,28.09.2005
270,Frommhold (NR),15,15/187,28.09.2005
271,Ehren (CDU),15,15/187,28.09.2005
272,Krause (Z),15,15/187,28.09.2005
273,Renner (KPD),15,15/187,28.09.2005
274,Renner (KPD),15,15/187,28.09.2005
275,Renner (KPD),15,15/187,28.09.2005
276,Kahn (CSU),15,15/187,28.09.2005
277,Strauss (CSU),15,15/187,28.09.2005
278,Erler (SPD),15,15/187,28.09.2005
279,Nuding (KPD),15,15/187,28.09.2005
280,Nuding (KPD),15,15/187,28.09.2005
281,Löbe (SPD),15,15/187,28.09.2005
282,Euler (FDP),15,15/187,28.09.2005
283,Krause (Z),15,15/187,28.09.2005
284,Renner (KPD),15,15/187,28.09.2005
285,Matzner (SPD),15,15/187,28.09.2005
286,Loritz (WAV),15,15/187,28.09.2005
287,Frommhold (NR),15,15/187,28.09.2005
288,Ehren (CDU),15,15/187,28.09.2005
289,Krause (Z),15,15/187,28.09.2005
290,Renner (KPD),15,15/187,28.09.2005
291,Renner (KPD),15,15/187,28.09.2005
292,Renner (KPD),15,15/187,28.09.2005
293,Kahn (CSU),15,15/187,28.09.2005
294,Strauss (CSU),15,15/187,28.09.2005
295,Erler (SPD),15,15/187,28.09.2005
296,Renner (KPD),15,15/187,28.09.2005
297,Renner (KPD),15,15/187,28.09.2005
298,Renner (KPD),15,15/187,28.09.2005
299,Renner (KPD),15,15/187,28.09.2005
300,Renner (KPD),15,15/187,28.09.2005
301,Loritz (WAV),15,15/187,28.09.2005
302,Ewers (DP),15,15/187,28.09.2005
303,Ewers (DP),15,15/187,28.09.2005
304,Schoettle (SPD),15,15/187,28.09.2005
305,Leibbrand (KPD),15,15/187,28.09.2005
306,Arndgen (CDU),15,15/187,28.09.2005
307,Rische (KPD),15,15/187,28.09.2005
308,Rische (KPD),15,15/187,28.09.2005
309,Rümmele (CDU),15,15/187,28.09.2005
310,Seuffert (SPD),15,15/187,28.09.2005
311,Rümmele (CDU),15,15/187,28.09.2005
312,Renner (KPD),15,15/187,28.09.2005
313,Neumann (SPD),15,15/187,28.09.2005
314,Neumann (SPD),15,15/187,28.09.2005
315,Loritz (WAV),15,15/187,28.09.2005
316,Renner (KPD),15,15/187,28.09.2005
317,Loritz (WAV),15,15/187,28.09.2005
318,Erler (SPD),15,15/187,28.09.2005
319,Kiesinger (CDU/CSU),15,15/187,28.09.2005
320,Erler (SPD),15,15/187,28.09.2005
321,Rische (KPD),15,15/187,28.09.2005
322,Rische (KPD),15,15/187,28.09.2005
323,Rische (KPD),15,15/187,28.09.2005
324,Etzel (Duisburg) (CDU),15,15/187,28.09.2005
325,Rische (KPD),15,15/187,28.09.2005
326,Rische (KPD),15,15/187,28.09.2005
327,Schoettle (SPD),15,15/187,28.09.2005
328,Agatz (KPD),15,15/187,28.09.2005
329,Cramer (SPD),15,15/187,28.09.2005
330,Seuffert (SPD),15,15/187,28.09.2005
331,Seuffert (SPD),15,15/187,28.09.2005
332,Seuffert (SPD),15,15/187,28.09.2005
333,Arndgen (CDU),15,15/187,28.09.2005
334,Krause (Z),15,15/187,28.09.2005
335,Strauss (CSU),15,15/187,28.09.2005
336,Richter (Frankfurt) (SPD),15,15/187,28.09.2005
337,Lübke (CDU),15,15/187,28.09.2005
338,Rische (KPD),15,15/187,28.09.2005
339,Naegel (CDU),15,15/187,28.09.2005
340,Juncker (FDP),15,15/187,28.09.2005
341,Rische (KPD),15,15/187,28.09.2005
342,Lübke (CDU),15,15/187,28.09.2005
343,Sabel (CDU),15,15/187,28.09.2005
344,Ollenhauer (SPD),15,15/187,28.09.2005
345,Reimann (KPD),15,15/187,28.09.2005
346,Reimann (KPD),15,15/187,28.09.2005
347,Reimann (KPD),15,15/187,28.09.2005
348,Reimann (KPD),15,15/187,28.09.2005
349,Reimann (KPD),15,15/187,28.09.2005
350,Reimann (KPD),15,15/187,28.09.2005
351,Reimann (KPD),15,15/187,28.09.2005
352,Reimann (KPD),15,15/187,28.09.2005
353,Reimann (KPD),15,15/187,28.09.2005
354,Loritz (WAV),15,15/187,28.09.2005
355,Renner (KPD),15,15/187,28.09.2005
356,Pelster (CDU),15,15/187,28.09.2005
357,Euler (FDP),15,15/187,28.09.2005
358,Hoogen (CDU),15,15/187,28.09.2005
359,Leibbrand (KPD),15,15/187,28.09.2005
360,Brökelschen (CDU),15,15/187,28.09.2005
361,Klabunde (SPD),15,15/187,28.09.2005
362,Paul (KPD),15,15/187,28.09.2005
363,Loritz (WAV),15,15/187,28.09.2005
364,Gundelach (KPD),15,15/187,28.09.2005
365,Günther (CDU),15,15/187,28.09.2005
366,Mellies (SPD),15,15/187,28.09.2005
367,Rümmele (CDU),15,15/187,28.09.2005
368,Kahn (CSU),15,15/187,28.09.2005
369,Renner (KPD),15,15/187,28.09.2005
370,Bazille (SPD),15,15/187,28.09.2005
371,Arndgen (CDU),15,15/187,28.09.2005
372,Renner (KPD),15,15/187,28.09.2005
373,Renner (KPD),15,15/187,28.09.2005
374,Renner (KPD) Abgeordneter,15,15/187,28.09.2005
375,Bazille (SPD),15,15/187,28.09.2005
376,Renner (KPD),15,15/187,28.09.2005
377,Lübke (CDU),15,15/187,28.09.2005
378,Etzel (CDU),15,15/187,28.09.2005
379,Sabel (CDU),15,15/187,28.09.2005
380,Hoogen (CDU),15,15/187,28.09.2005
381,Hoogen (CDU),15,15/187,28.09.2005
382,Loritz (WAV),15,15/187,28.09.2005
383,Kemmer (CSU),15,15/187,28.09.2005
384,Loritz (WAV),15,15/187,28.09.2005
385,Loritz (WAV),15,15/187,28.09.2005
386,Loritz (WAV),15,15/187,28.09.2005
387,Gengler (CDU),15,15/187,28.09.2005
388,Gengler (CDU),15,15/187,28.09.2005
389,Gengler (CDU),15,15/187,28.09.2005
390,Kiesinger (CDU),15,15/187,28.09.2005
391,Renner (KPD),15,15/187,28.09.2005
392,Renner (KPD),15,15/187,28.09.2005
393,Ewers (DP),15,15/187,28.09.2005
394,Ewers (DP),15,15/187,28.09.2005
395,Eichler (SPD),15,15/187,28.09.2005
396,Höfler (CDU),15,15/187,28.09.2005
397,Renner (KPD),15,15/187,28.09.2005
398,Renner (KPD),15,15/187,28.09.2005
399,Renner (KPD),15,15/187,28.09.2005
400,Renner (KPD),15,15/187,28.09.2005
401,Renner (KPD),15,15/187,28.09.2005
402,Renner (KPD),15,15/187,28.09.2005
403,Mellies (SPD),15,15/187,28.09.2005
404,Rische (KPD),15,15/187,28.09.2005
405,Rische (KPD),15,15/187,28.09.2005
406,Neuburger (CDU),15,15/187,28.09.2005
407,Seuffert (SPD),15,15/187,28.09.2005
408,Ewers (DP),15,15/187,28.09.2005
409,Loritz (WAV),15,15/187,28.09.2005
410,Rische (KPD),15,15/187,28.09.2005
411,Morgenthaler (CDU),15,15/187,28.09.2005
412,Renner (KPD),15,15/187,28.09.2005
413,Loritz (WAV),15,15/187,28.09.2005
414,Loritz (WAV),15,15/187,28.09.2005
415,Vesper (KPD),15,15/187,28.09.2005
416,Wehner (SPD),15,15/187,28.09.2005
417,Rademacher (FDP),15,15/187,28.09.2005
418,Renner (KPD),15,15/187,28.09.2005
419,Lorits (WAV),15,15/187,28.09.2005
420,Ollenhauer (SPD),15,15/187,28.09.2005
421,Rische (KPD),15,15/187,28.09.2005
422,Ekstrand (SPD),15,15/187,28.09.2005
423,Ekstrand (SPD),15,15/187,28.09.2005
424,Hoogen (CDU),15,15/187,28.09.2005
425,Strauss (CSU),15,15/187,28.09.2005
426,Rische (KPD),15,15/187,28.09.2005
427,Bielig (SPD),15,15/187,28.09.2005
428,Goetzendorff (WAV),15,15/187,28.09.2005
429,Kuntscher (CDU),15,15/187,28.09.2005
430,Stegner (FDP),15,15/187,28.09.2005
431,Donhauser (BP),15,15/187,28.09.2005
432,Farke (DP),15,15/187,28.09.2005
433,Krause (Z),15,15/187,28.09.2005
434,Roth (SPD),15,15/187,28.09.2005
435,Loritz (WAV),15,15/187,28.09.2005
436,Loritz (WAV),15,15/187,28.09.2005
437,Loritz (WAV),15,15/187,28.09.2005
438,Loritz (WAV),15,15/187,28.09.2005
439,Loritz (WAV),15,15/187,28.09.2005
440,Loritz (WAV),15,15/187,28.09.2005
441,Renner (KPD) (zur Geschäftsordnung)	.,15,15/187,28.09.2005
442,Wagner (SPD),15,15/187,28.09.2005
443,Neumayer (FDP),15,15/187,28.09.2005
444,Loritz (WAV),15,15/187,28.09.2005
445,Leibbrand (KPD),15,15/187,28.09.2005
446,Leibbrand (KPD),15,15/187,28.09.2005
447,Gundelach (KPD),15,15/187,28.09.2005
448,Gundelach (KPD),15,15/187,28.09.2005
449,Arnholz (SPD),15,15/187,28.09.2005
450,Paschek (WAV),15,15/187,28.09.2005
451,Pannenbecker (Z),15,15/187,28.09.2005
452,Frommhold (NS),15,15/187,28.09.2005
453,Renner (KPD),15,15/187,28.09.2005
454,Renner (KPD),15,15/187,28.09.2005
455,Neumann (SPD),15,15/187,28.09.2005
456,Wackerzapp (CDU),15,15/187,28.09.2005
457,Stegner (FDP),15,15/187,28.09.2005
458,Bielig (SPD),15,15/187,28.09.2005
459,Rische (KPD),15,15/187,28.09.2005
460,Rische (KPD),15,15/187,28.09.2005
461,Farke (DP),15,15/187,28.09.2005
462,Gengler (CDU),15,15/187,28.09.2005
463,Gengler (CDU),15,15/187,28.09.2005
464,Bazille (SPD),15,15/187,28.09.2005
465,Mende (FDP),15,15/187,28.09.2005
466,Renner (KPD),15,15/187,28.09.2005
467,Renner (KPD),15,15/187,28.09.2005
468,Renner (KPD),15,15/187,28.09.2005
469,Löfflad (WAV),15,15/187,28.09.2005
470,Bazille (SPD),15,15/187,28.09.2005
471,Renner (KPD),15,15/187,28.09.2005
472,Renner (KPD),15,15/187,28.09.2005
473,Kiesinger (CDU),15,15/187,28.09.2005
474,Kiesinger (CDU),15,15/187,28.09.2005
475,Kiesinger (CDU),15,15/187,28.09.2005
476,Kiesinger (CDU),15,15/187,28.09.2005
477,Leibs (CSU),15,15/187,28.09.2005
478,Ewers (DP),15,15/187,28.09.2005
479,Rische (KPD),15,15/187,28.09.2005
480,Klabunde (SPD),15,15/187,28.09.2005
481,Loritz (WAV),15,15/187,28.09.2005
482,Loritz (WAV),15,15/187,28.09.2005
483,Loritz (WAV),15,15/187,28.09.2005
484,Loritz (WAV),15,15/187,28.09.2005
485,Loritz (WAV),15,15/187,28.09.2005
486,Paul (KPD),15,15/187,28.09.2005
487,Lübke (CDU/CSU),15,15/187,28.09.2005
488,Rische (KPD),15,15/187,28.09.2005
489,Kiesinger (CDU),15,15/187,28.09.2005
490,Eder (SPD),15,15/187,28.09.2005
491,Kiesinger (CDU),15,15/187,28.09.2005
492,Hennig (SPD),15,15/187,28.09.2005
493,Erler (SPD),15,15/187,28.09.2005
494,Leibbrand (KPD),15,15/187,28.09.2005
495,Leibbrand (KPD),15,15/187,28.09.2005
496,Raestrup (CDU),15,15/187,28.09.2005
497,Rische (KPD),15,15/187,28.09.2005
498,Freudenberg (FDP),15,15/187,28.09.2005
499,Goetzendorff (WAV),15,15/187,28.09.2005
500,Agatz (KPD),15,15/187,28.09.2005
501,Schmidt (WAV),15,15/187,28.09.2005
502,Kurlbaum (SPD),15,15/187,28.09.2005
503,Loritz (WAV),15,15/187,28.09.2005
504,Loritz (WAV),15,15/187,28.09.2005
505,Loritz (WAV),15,15/187,28.09.2005
506,Loritz (WAV) Antragsteller,15,15/187,28.09.2005
507,Margulies (FDP),15,15/187,28.09.2005
508,Aumer (BP),15,15/187,28.09.2005
509,Loritz (WAV),15,15/187,28.09.2005
510,Loritz (WAV),15,15/187,28.09.2005
511,Loritz (WAV),15,15/187,28.09.2005
512,Loritz (WAV),15,15/187,28.09.2005
513,Loritz (WAV),15,15/187,28.09.2005
514,Loritz (WAV),15,15/187,28.09.2005
515,Schoettle (SPD),15,15/187,28.09.2005
516,Etzel (CDU),15,15/187,28.09.2005
517,Rische (KPD),15,15/187,28.09.2005
518,Rische (KPD),15,15/187,28.09.2005
519,Aumer (BP),15,15/187,28.09.2005
520,Aumer (BP),15,15/187,28.09.2005
521,Loritz (WAV),15,15/187,28.09.2005
522,Bodensteiner (CSU),15,15/187,28.09.2005
523,Morgenthaler (CDU),15,15/187,28.09.2005
524,Loritz (WAV),15,15/187,28.09.2005
525,Renner (KPD),15,15/187,28.09.2005
526,Renner (KPD),15,15/187,28.09.2005
527,Farke (DP),15,15/187,28.09.2005
528,Höfler (CDU),15,15/187,28.09.2005
529,Farke (DP),15,15/187,28.09.2005
530,Renner (KPD),15,15/187,28.09.2005
531,Renner (KPD),15,15/187,28.09.2005
532,Renner (KPD),15,15/187,28.09.2005
533,Renner (KPD),15,15/187,28.09.2005
534,Renner (KPD),15,15/187,28.09.2005
535,Renner (KPD),15,15/187,28.09.2005
536,Pohle (SPD),15,15/187,28.09.2005
537,Lübke (CDU),15,15/187,28.09.2005
538,Brunner (SPD),15,15/187,28.09.2005
539,Rische (KPD),15,15/187,28.09.2005
540,Aumer (BP),15,15/187,28.09.2005
541,Löfflad (WAV),15,15/187,28.09.2005
542,Arndgen (CDU),15,15/187,28.09.2005
543,Richter (SPD),15,15/187,28.09.2005
544,Richter (SPD),15,15/187,28.09.2005
545,Richter (SPD),15,15/187,28.09.2005
546,Fischer (SPD),15,15/187,28.09.2005
547,Renner (KPD),15,15/187,28.09.2005
548,Tobaben (DP),15,15/187,28.09.2005
549,Wehner (SPD),15,15/187,28.09.2005
550,Höfler (CDU),15,15/187,28.09.2005
551,Krause (Z),15,15/187,28.09.2005
552,Kuntscher (CDU),15,15/187,28.09.2005
553,Tichi (WAV),15,15/187,28.09.2005
554,Tichi (WAV),15,15/187,28.09.2005
555,Tichi (WAV),15,15/187,28.09.2005
556,Tichi (WAV),15,15/187,28.09.2005
557,Tichi (WAV),15,15/187,28.09.2005
558,Donhauser (BP),15,15/187,28.09.2005
559,Paul (Württemberg). (SPD),15,15/187,28.09.2005
560,Strauss (CSU),15,15/187,28.09.2005
561,Clausen (SSW),15,15/187,28.09.2005
562,Lücke (CDU),15,15/187,28.09.2005
563,Renner (KPD),15,15/187,28.09.2005
564,Renner (KPD),15,15/187,28.09.2005
565,Renner (KPD),15,15/187,28.09.2005
566,Renner (KPD),15,15/187,28.09.2005
567,Renner (KPD),15,15/187,28.09.2005
568,Renner (KPD),15,15/187,28.09.2005
569,Agatz (KPD),15,15/187,28.09.2005
570,Meyer (Westfalen) (SPD),15,15/187,28.09.2005
571,Arndgen (CDU),15,15/187,28.09.2005
572,Bazille (SPD),15,15/187,28.09.2005
573,Renner (KPD),15,15/187,28.09.2005
574,Mende (FDP),15,15/187,28.09.2005
575,Krause (Z),15,15/187,28.09.2005
576,Bazille (SPD),15,15/187,28.09.2005
577,Bazille (SPD),15,15/187,28.09.2005
