RB_ID,RB_Name,WAHLPERIODE,NR,DATUM
138,Nuding (KPD),17,17/253,03.09.2013
139,Strauß (CSU),17,17/253,03.09.2013
140,Renner (KPD),17,17/253,03.09.2013
141,Ollenhauer (SPD),17,17/253,03.09.2013
142,Renner (KPD),17,17/253,03.09.2013
143,Rische (KPD),17,17/253,03.09.2013
144,Mellies (SPD),17,17/253,03.09.2013
145,Paul (KPD),17,17/253,03.09.2013
146,Schoettle (SPD),17,17/253,03.09.2013
147,Paul (KPD),17,17/253,03.09.2013
148,Arndgen (CDU),17,17/253,03.09.2013
149,Richter (SPD),17,17/253,03.09.2013
150,Nuding (KPD),17,17/253,03.09.2013
151,Reitzner (SPD),17,17/253,03.09.2013
152,Bazille (SPD),17,17/253,03.09.2013
153,Bazille (SPD),17,17/253,03.09.2013
154,Renner (KPD),17,17/253,03.09.2013
155,Renner (KPD),17,17/253,03.09.2013
156,Ollenhauer (SPD),17,17/253,03.09.2013
157,Ollenhauer (SPD),17,17/253,03.09.2013
158,Renner (KPD),17,17/253,03.09.2013
159,Renner (KPD),17,17/253,03.09.2013
160,Renner (KPD),17,17/253,03.09.2013
161,Renner (KPD),17,17/253,03.09.2013
162,Renner (KPD),17,17/253,03.09.2013
163,Renner (KPD),17,17/253,03.09.2013
164,Renner (KPD),17,17/253,03.09.2013
165,Euler (FDP),17,17/253,03.09.2013
166,Zinn (SPD),17,17/253,03.09.2013
167,Rademacher (FDP),17,17/253,03.09.2013
168,Rische (KPD),17,17/253,03.09.2013
169,Rische (KPD),17,17/253,03.09.2013
170,Leddin (SPD),17,17/253,03.09.2013
171,Seuffert (SPD),17,17/253,03.09.2013
172,Leibbrand (KPD),17,17/253,03.09.2013
173,Goetzendorff (WAV),17,17/253,03.09.2013
174,Hilbert (CDU),17,17/253,03.09.2013
175,Renner (KPD),17,17/253,03.09.2013
176,Ollenhauer (SPD),17,17/253,03.09.2013
177,Ollenhauer (SPD),17,17/253,03.09.2013
178,Euler (FDP),17,17/253,03.09.2013
179,Zinn (SPD),17,17/253,03.09.2013
180,Renner (KPD),17,17/253,03.09.2013
181,Löbe (SPD),17,17/253,03.09.2013
182,Euler (FDP),17,17/253,03.09.2013
183,Reimann (KPD),17,17/253,03.09.2013
184,Reimann (KPD),17,17/253,03.09.2013
185,Reimann (KPD),17,17/253,03.09.2013
186,Loritz (WAV),17,17/253,03.09.2013
187,Fisch (KPD),17,17/253,03.09.2013
188,Fisch (KPD),17,17/253,03.09.2013
189,Strauss (CSU),17,17/253,03.09.2013
190,Gundelach (KPD),17,17/253,03.09.2013
191,Pannenbecker (Z),17,17/253,03.09.2013
192,Farke (DP),17,17/253,03.09.2013
193,Donhauser (BP),17,17/253,03.09.2013
194,Pannenbecker (Z),17,17/253,03.09.2013
195,Strauss (CSU),17,17/253,03.09.2013
196,Kiesinger (CDU),17,17/253,03.09.2013
197,Gockeln (CDU),17,17/253,03.09.2013
198,Loritz (WAV),17,17/253,03.09.2013
199,Fisch (KPD),17,17/253,03.09.2013
200,Fisch (KPD),17,17/253,03.09.2013
201,Fisch (KPD),17,17/253,03.09.2013
202,Fisch (KPD),17,17/253,03.09.2013
203,Fisch (KPD),17,17/253,03.09.2013
204,Fisch (KPD),17,17/253,03.09.2013
205,Loritz (WAV),17,17/253,03.09.2013
206,Loritz (WAV),17,17/253,03.09.2013
207,Loritz (WAV),17,17/253,03.09.2013
208,Loritz (WAV),17,17/253,03.09.2013
209,Ollenhauer (SPD),17,17/253,03.09.2013
210,Ollenhauer (SPD),17,17/253,03.09.2013
211,Ollenhauer (SPD),17,17/253,03.09.2013
212,Bausch (CDU),17,17/253,03.09.2013
213,Euler (FDP),17,17/253,03.09.2013
214,Fisch (KPD),17,17/253,03.09.2013
215,Fisch (KPD),17,17/253,03.09.2013
216,Fisch (KPD),17,17/253,03.09.2013
217,Euler (FDP),17,17/253,03.09.2013
218,Strauss (CSU),17,17/253,03.09.2013
219,Ribbeheger (Z),17,17/253,03.09.2013
220,Strauss (CSU),17,17/253,03.09.2013
221,Strauss (CSU),17,17/253,03.09.2013
222,Strauss (CSU),17,17/253,03.09.2013
223,Walter (DP),17,17/253,03.09.2013
224,Rademacher (FDP),17,17/253,03.09.2013
225,Niebergall (KPD),17,17/253,03.09.2013
226,Stahl (FDP),17,17/253,03.09.2013
227,Arndgen (CDU),17,17/253,03.09.2013
228,Pohle (SPD),17,17/253,03.09.2013
229,Leddin (SPD),17,17/253,03.09.2013
230,Sabel (CDU),17,17/253,03.09.2013
231,Krause (Z),17,17/253,03.09.2013
232,Renner (KPD),17,17/253,03.09.2013
233,Renner (KPD),17,17/253,03.09.2013
234,Pohle (SPD),17,17/253,03.09.2013
235,Sabel (CDU),17,17/253,03.09.2013
236,Rademacher (FDP),17,17/253,03.09.2013
237,Renner (KPD),17,17/253,03.09.2013
238,Ewers (DP),17,17/253,03.09.2013
239,Euler (FDP),17,17/253,03.09.2013
240,Leibbrand (KPD),17,17/253,03.09.2013
241,Loritz (WAV),17,17/253,03.09.2013
242,Loritz (WAV),17,17/253,03.09.2013
243,Rische (KPD),17,17/253,03.09.2013
244,Rische (KPD),17,17/253,03.09.2013
245,Rische (KPD),17,17/253,03.09.2013
246,Rische (KPD),17,17/253,03.09.2013
247,Rische (KPD),17,17/253,03.09.2013
248,Schoettle (SPD),17,17/253,03.09.2013
249,Schuster (WAV),17,17/253,03.09.2013
250,Gundelach (KPD),17,17/253,03.09.2013
251,Loritz (WAV),17,17/253,03.09.2013
252,Mertins (SPD),17,17/253,03.09.2013
253,Harig (KPD),17,17/253,03.09.2013
254,Harig (KPD),17,17/253,03.09.2013
255,Sabel (CDU/CSU),17,17/253,03.09.2013
256,Nuding (KPD),17,17/253,03.09.2013
257,Stücklen (CSU),17,17/253,03.09.2013
258,Wönner (SPD),17,17/253,03.09.2013
259,Arnholz (SPD),17,17/253,03.09.2013
260,Euler (FDP),17,17/253,03.09.2013
261,Euler (FDP),17,17/253,03.09.2013
262,Nuding (KPD),17,17/253,03.09.2013
263,Nuding (KPD),17,17/253,03.09.2013
264,Löbe (SPD),17,17/253,03.09.2013
265,Euler (FDP),17,17/253,03.09.2013
266,Krause (Z),17,17/253,03.09.2013
267,Renner (KPD),17,17/253,03.09.2013
268,Matzner (SPD),17,17/253,03.09.2013
269,Loritz (WAV),17,17/253,03.09.2013
270,Frommhold (NR),17,17/253,03.09.2013
271,Ehren (CDU),17,17/253,03.09.2013
272,Krause (Z),17,17/253,03.09.2013
273,Renner (KPD),17,17/253,03.09.2013
274,Renner (KPD),17,17/253,03.09.2013
275,Renner (KPD),17,17/253,03.09.2013
276,Kahn (CSU),17,17/253,03.09.2013
277,Strauss (CSU),17,17/253,03.09.2013
278,Erler (SPD),17,17/253,03.09.2013
279,Nuding (KPD),17,17/253,03.09.2013
280,Nuding (KPD),17,17/253,03.09.2013
281,Löbe (SPD),17,17/253,03.09.2013
282,Euler (FDP),17,17/253,03.09.2013
283,Krause (Z),17,17/253,03.09.2013
284,Renner (KPD),17,17/253,03.09.2013
285,Matzner (SPD),17,17/253,03.09.2013
286,Loritz (WAV),17,17/253,03.09.2013
287,Frommhold (NR),17,17/253,03.09.2013
288,Ehren (CDU),17,17/253,03.09.2013
289,Krause (Z),17,17/253,03.09.2013
290,Renner (KPD),17,17/253,03.09.2013
291,Renner (KPD),17,17/253,03.09.2013
292,Renner (KPD),17,17/253,03.09.2013
293,Kahn (CSU),17,17/253,03.09.2013
294,Strauss (CSU),17,17/253,03.09.2013
295,Erler (SPD),17,17/253,03.09.2013
296,Renner (KPD),17,17/253,03.09.2013
297,Renner (KPD),17,17/253,03.09.2013
298,Renner (KPD),17,17/253,03.09.2013
299,Renner (KPD),17,17/253,03.09.2013
300,Renner (KPD),17,17/253,03.09.2013
301,Loritz (WAV),17,17/253,03.09.2013
302,Ewers (DP),17,17/253,03.09.2013
303,Ewers (DP),17,17/253,03.09.2013
304,Schoettle (SPD),17,17/253,03.09.2013
305,Leibbrand (KPD),17,17/253,03.09.2013
306,Arndgen (CDU),17,17/253,03.09.2013
307,Rische (KPD),17,17/253,03.09.2013
308,Rische (KPD),17,17/253,03.09.2013
309,Rümmele (CDU),17,17/253,03.09.2013
310,Seuffert (SPD),17,17/253,03.09.2013
311,Rümmele (CDU),17,17/253,03.09.2013
312,Renner (KPD),17,17/253,03.09.2013
313,Neumann (SPD),17,17/253,03.09.2013
314,Neumann (SPD),17,17/253,03.09.2013
315,Loritz (WAV),17,17/253,03.09.2013
316,Renner (KPD),17,17/253,03.09.2013
317,Loritz (WAV),17,17/253,03.09.2013
318,Erler (SPD),17,17/253,03.09.2013
319,Kiesinger (CDU/CSU),17,17/253,03.09.2013
320,Erler (SPD),17,17/253,03.09.2013
321,Rische (KPD),17,17/253,03.09.2013
322,Rische (KPD),17,17/253,03.09.2013
323,Rische (KPD),17,17/253,03.09.2013
324,Etzel (Duisburg) (CDU),17,17/253,03.09.2013
325,Rische (KPD),17,17/253,03.09.2013
326,Rische (KPD),17,17/253,03.09.2013
327,Schoettle (SPD),17,17/253,03.09.2013
328,Agatz (KPD),17,17/253,03.09.2013
329,Cramer (SPD),17,17/253,03.09.2013
330,Seuffert (SPD),17,17/253,03.09.2013
331,Seuffert (SPD),17,17/253,03.09.2013
332,Seuffert (SPD),17,17/253,03.09.2013
333,Arndgen (CDU),17,17/253,03.09.2013
334,Krause (Z),17,17/253,03.09.2013
335,Strauss (CSU),17,17/253,03.09.2013
336,Richter (Frankfurt) (SPD),17,17/253,03.09.2013
337,Lübke (CDU),17,17/253,03.09.2013
338,Rische (KPD),17,17/253,03.09.2013
339,Naegel (CDU),17,17/253,03.09.2013
340,Juncker (FDP),17,17/253,03.09.2013
341,Rische (KPD),17,17/253,03.09.2013
342,Lübke (CDU),17,17/253,03.09.2013
343,Sabel (CDU),17,17/253,03.09.2013
344,Ollenhauer (SPD),17,17/253,03.09.2013
345,Reimann (KPD),17,17/253,03.09.2013
346,Reimann (KPD),17,17/253,03.09.2013
347,Reimann (KPD),17,17/253,03.09.2013
348,Reimann (KPD),17,17/253,03.09.2013
349,Reimann (KPD),17,17/253,03.09.2013
350,Reimann (KPD),17,17/253,03.09.2013
351,Reimann (KPD),17,17/253,03.09.2013
352,Reimann (KPD),17,17/253,03.09.2013
353,Reimann (KPD),17,17/253,03.09.2013
354,Loritz (WAV),17,17/253,03.09.2013
355,Renner (KPD),17,17/253,03.09.2013
356,Pelster (CDU),17,17/253,03.09.2013
357,Euler (FDP),17,17/253,03.09.2013
358,Hoogen (CDU),17,17/253,03.09.2013
359,Leibbrand (KPD),17,17/253,03.09.2013
360,Brökelschen (CDU),17,17/253,03.09.2013
361,Klabunde (SPD),17,17/253,03.09.2013
362,Paul (KPD),17,17/253,03.09.2013
363,Loritz (WAV),17,17/253,03.09.2013
364,Gundelach (KPD),17,17/253,03.09.2013
365,Günther (CDU),17,17/253,03.09.2013
366,Mellies (SPD),17,17/253,03.09.2013
367,Rümmele (CDU),17,17/253,03.09.2013
368,Kahn (CSU),17,17/253,03.09.2013
369,Renner (KPD),17,17/253,03.09.2013
370,Bazille (SPD),17,17/253,03.09.2013
371,Arndgen (CDU),17,17/253,03.09.2013
372,Renner (KPD),17,17/253,03.09.2013
373,Renner (KPD),17,17/253,03.09.2013
374,Renner (KPD) Abgeordneter,17,17/253,03.09.2013
375,Bazille (SPD),17,17/253,03.09.2013
376,Renner (KPD),17,17/253,03.09.2013
377,Lübke (CDU),17,17/253,03.09.2013
378,Etzel (CDU),17,17/253,03.09.2013
379,Sabel (CDU),17,17/253,03.09.2013
380,Hoogen (CDU),17,17/253,03.09.2013
381,Hoogen (CDU),17,17/253,03.09.2013
382,Loritz (WAV),17,17/253,03.09.2013
383,Kemmer (CSU),17,17/253,03.09.2013
384,Loritz (WAV),17,17/253,03.09.2013
385,Loritz (WAV),17,17/253,03.09.2013
386,Loritz (WAV),17,17/253,03.09.2013
387,Gengler (CDU),17,17/253,03.09.2013
388,Gengler (CDU),17,17/253,03.09.2013
389,Gengler (CDU),17,17/253,03.09.2013
390,Kiesinger (CDU),17,17/253,03.09.2013
391,Renner (KPD),17,17/253,03.09.2013
392,Renner (KPD),17,17/253,03.09.2013
393,Ewers (DP),17,17/253,03.09.2013
394,Ewers (DP),17,17/253,03.09.2013
395,Eichler (SPD),17,17/253,03.09.2013
396,Höfler (CDU),17,17/253,03.09.2013
397,Renner (KPD),17,17/253,03.09.2013
398,Renner (KPD),17,17/253,03.09.2013
399,Renner (KPD),17,17/253,03.09.2013
400,Renner (KPD),17,17/253,03.09.2013
401,Renner (KPD),17,17/253,03.09.2013
402,Renner (KPD),17,17/253,03.09.2013
403,Mellies (SPD),17,17/253,03.09.2013
404,Rische (KPD),17,17/253,03.09.2013
405,Rische (KPD),17,17/253,03.09.2013
406,Neuburger (CDU),17,17/253,03.09.2013
407,Seuffert (SPD),17,17/253,03.09.2013
408,Ewers (DP),17,17/253,03.09.2013
409,Loritz (WAV),17,17/253,03.09.2013
410,Rische (KPD),17,17/253,03.09.2013
411,Morgenthaler (CDU),17,17/253,03.09.2013
412,Renner (KPD),17,17/253,03.09.2013
413,Loritz (WAV),17,17/253,03.09.2013
414,Loritz (WAV),17,17/253,03.09.2013
415,Vesper (KPD),17,17/253,03.09.2013
416,Wehner (SPD),17,17/253,03.09.2013
417,Rademacher (FDP),17,17/253,03.09.2013
418,Renner (KPD),17,17/253,03.09.2013
419,Lorits (WAV),17,17/253,03.09.2013
420,Ollenhauer (SPD),17,17/253,03.09.2013
421,Rische (KPD),17,17/253,03.09.2013
422,Ekstrand (SPD),17,17/253,03.09.2013
423,Ekstrand (SPD),17,17/253,03.09.2013
424,Hoogen (CDU),17,17/253,03.09.2013
425,Strauss (CSU),17,17/253,03.09.2013
426,Rische (KPD),17,17/253,03.09.2013
427,Bielig (SPD),17,17/253,03.09.2013
428,Goetzendorff (WAV),17,17/253,03.09.2013
429,Kuntscher (CDU),17,17/253,03.09.2013
430,Stegner (FDP),17,17/253,03.09.2013
431,Donhauser (BP),17,17/253,03.09.2013
432,Farke (DP),17,17/253,03.09.2013
433,Krause (Z),17,17/253,03.09.2013
434,Roth (SPD),17,17/253,03.09.2013
435,Loritz (WAV),17,17/253,03.09.2013
436,Loritz (WAV),17,17/253,03.09.2013
437,Loritz (WAV),17,17/253,03.09.2013
438,Loritz (WAV),17,17/253,03.09.2013
439,Loritz (WAV),17,17/253,03.09.2013
440,Loritz (WAV),17,17/253,03.09.2013
441,Renner (KPD) (zur Geschäftsordnung)	.,17,17/253,03.09.2013
442,Wagner (SPD),17,17/253,03.09.2013
443,Neumayer (FDP),17,17/253,03.09.2013
444,Loritz (WAV),17,17/253,03.09.2013
445,Leibbrand (KPD),17,17/253,03.09.2013
446,Leibbrand (KPD),17,17/253,03.09.2013
447,Gundelach (KPD),17,17/253,03.09.2013
448,Gundelach (KPD),17,17/253,03.09.2013
449,Arnholz (SPD),17,17/253,03.09.2013
450,Paschek (WAV),17,17/253,03.09.2013
451,Pannenbecker (Z),17,17/253,03.09.2013
452,Frommhold (NS),17,17/253,03.09.2013
453,Renner (KPD),17,17/253,03.09.2013
454,Renner (KPD),17,17/253,03.09.2013
455,Neumann (SPD),17,17/253,03.09.2013
456,Wackerzapp (CDU),17,17/253,03.09.2013
457,Stegner (FDP),17,17/253,03.09.2013
458,Bielig (SPD),17,17/253,03.09.2013
459,Rische (KPD),17,17/253,03.09.2013
460,Rische (KPD),17,17/253,03.09.2013
461,Farke (DP),17,17/253,03.09.2013
462,Gengler (CDU),17,17/253,03.09.2013
463,Gengler (CDU),17,17/253,03.09.2013
464,Bazille (SPD),17,17/253,03.09.2013
465,Mende (FDP),17,17/253,03.09.2013
466,Renner (KPD),17,17/253,03.09.2013
467,Renner (KPD),17,17/253,03.09.2013
468,Renner (KPD),17,17/253,03.09.2013
469,Löfflad (WAV),17,17/253,03.09.2013
470,Bazille (SPD),17,17/253,03.09.2013
471,Renner (KPD),17,17/253,03.09.2013
472,Renner (KPD),17,17/253,03.09.2013
473,Kiesinger (CDU),17,17/253,03.09.2013
474,Kiesinger (CDU),17,17/253,03.09.2013
475,Kiesinger (CDU),17,17/253,03.09.2013
476,Kiesinger (CDU),17,17/253,03.09.2013
477,Leibs (CSU),17,17/253,03.09.2013
478,Ewers (DP),17,17/253,03.09.2013
479,Rische (KPD),17,17/253,03.09.2013
480,Klabunde (SPD),17,17/253,03.09.2013
481,Loritz (WAV),17,17/253,03.09.2013
482,Loritz (WAV),17,17/253,03.09.2013
483,Loritz (WAV),17,17/253,03.09.2013
484,Loritz (WAV),17,17/253,03.09.2013
485,Loritz (WAV),17,17/253,03.09.2013
486,Paul (KPD),17,17/253,03.09.2013
487,Lübke (CDU/CSU),17,17/253,03.09.2013
488,Rische (KPD),17,17/253,03.09.2013
489,Kiesinger (CDU),17,17/253,03.09.2013
490,Eder (SPD),17,17/253,03.09.2013
491,Kiesinger (CDU),17,17/253,03.09.2013
492,Hennig (SPD),17,17/253,03.09.2013
493,Erler (SPD),17,17/253,03.09.2013
494,Leibbrand (KPD),17,17/253,03.09.2013
495,Leibbrand (KPD),17,17/253,03.09.2013
496,Raestrup (CDU),17,17/253,03.09.2013
497,Rische (KPD),17,17/253,03.09.2013
498,Freudenberg (FDP),17,17/253,03.09.2013
499,Goetzendorff (WAV),17,17/253,03.09.2013
500,Agatz (KPD),17,17/253,03.09.2013
501,Schmidt (WAV),17,17/253,03.09.2013
502,Kurlbaum (SPD),17,17/253,03.09.2013
503,Loritz (WAV),17,17/253,03.09.2013
504,Loritz (WAV),17,17/253,03.09.2013
505,Loritz (WAV),17,17/253,03.09.2013
506,Loritz (WAV) Antragsteller,17,17/253,03.09.2013
507,Margulies (FDP),17,17/253,03.09.2013
508,Aumer (BP),17,17/253,03.09.2013
509,Loritz (WAV),17,17/253,03.09.2013
510,Loritz (WAV),17,17/253,03.09.2013
511,Loritz (WAV),17,17/253,03.09.2013
512,Loritz (WAV),17,17/253,03.09.2013
513,Loritz (WAV),17,17/253,03.09.2013
514,Loritz (WAV),17,17/253,03.09.2013
515,Schoettle (SPD),17,17/253,03.09.2013
516,Etzel (CDU),17,17/253,03.09.2013
517,Rische (KPD),17,17/253,03.09.2013
518,Rische (KPD),17,17/253,03.09.2013
519,Aumer (BP),17,17/253,03.09.2013
520,Aumer (BP),17,17/253,03.09.2013
521,Loritz (WAV),17,17/253,03.09.2013
522,Bodensteiner (CSU),17,17/253,03.09.2013
523,Morgenthaler (CDU),17,17/253,03.09.2013
524,Loritz (WAV),17,17/253,03.09.2013
525,Renner (KPD),17,17/253,03.09.2013
526,Renner (KPD),17,17/253,03.09.2013
527,Farke (DP),17,17/253,03.09.2013
528,Höfler (CDU),17,17/253,03.09.2013
529,Farke (DP),17,17/253,03.09.2013
530,Renner (KPD),17,17/253,03.09.2013
531,Renner (KPD),17,17/253,03.09.2013
532,Renner (KPD),17,17/253,03.09.2013
533,Renner (KPD),17,17/253,03.09.2013
534,Renner (KPD),17,17/253,03.09.2013
535,Renner (KPD),17,17/253,03.09.2013
536,Pohle (SPD),17,17/253,03.09.2013
537,Lübke (CDU),17,17/253,03.09.2013
538,Brunner (SPD),17,17/253,03.09.2013
539,Rische (KPD),17,17/253,03.09.2013
540,Aumer (BP),17,17/253,03.09.2013
541,Löfflad (WAV),17,17/253,03.09.2013
542,Arndgen (CDU),17,17/253,03.09.2013
543,Richter (SPD),17,17/253,03.09.2013
544,Richter (SPD),17,17/253,03.09.2013
545,Richter (SPD),17,17/253,03.09.2013
546,Fischer (SPD),17,17/253,03.09.2013
547,Renner (KPD),17,17/253,03.09.2013
548,Tobaben (DP),17,17/253,03.09.2013
549,Wehner (SPD),17,17/253,03.09.2013
550,Höfler (CDU),17,17/253,03.09.2013
551,Krause (Z),17,17/253,03.09.2013
552,Kuntscher (CDU),17,17/253,03.09.2013
553,Tichi (WAV),17,17/253,03.09.2013
554,Tichi (WAV),17,17/253,03.09.2013
555,Tichi (WAV),17,17/253,03.09.2013
556,Tichi (WAV),17,17/253,03.09.2013
557,Tichi (WAV),17,17/253,03.09.2013
558,Donhauser (BP),17,17/253,03.09.2013
559,Paul (Württemberg). (SPD),17,17/253,03.09.2013
560,Strauss (CSU),17,17/253,03.09.2013
561,Clausen (SSW),17,17/253,03.09.2013
562,Lücke (CDU),17,17/253,03.09.2013
563,Renner (KPD),17,17/253,03.09.2013
564,Renner (KPD),17,17/253,03.09.2013
565,Renner (KPD),17,17/253,03.09.2013
566,Renner (KPD),17,17/253,03.09.2013
567,Renner (KPD),17,17/253,03.09.2013
568,Renner (KPD),17,17/253,03.09.2013
569,Agatz (KPD),17,17/253,03.09.2013
570,Meyer (Westfalen) (SPD),17,17/253,03.09.2013
571,Arndgen (CDU),17,17/253,03.09.2013
572,Bazille (SPD),17,17/253,03.09.2013
573,Renner (KPD),17,17/253,03.09.2013
574,Mende (FDP),17,17/253,03.09.2013
575,Krause (Z),17,17/253,03.09.2013
576,Bazille (SPD),17,17/253,03.09.2013
577,Bazille (SPD),17,17/253,03.09.2013
